UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
157793.0,Sullivan University,"Private, for-profit",5299,"Business, Management, Marketing, and Related Support Services, Other.",5,Master's Degree,,,50022,50141,,57955,61697
175014.0,Rasmussen University-Minnesota,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,89809,,
178989.0,Research College of Nursing,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,95700,99769,101962,109102,111929,120149
183789.0,Berkeley College-Woodland Park,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,57067,,,64024,,
191205.0,Five Towns College,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
191205.0,Five Towns College,"Private, for-profit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
191205.0,Five Towns College,"Private, for-profit",5009,Music.,5,Master's Degree,,,,,,,
192271.0,LIM College,"Private, for-profit",5004,Design and Applied Arts.,5,Master's Degree,,,,,,,
192271.0,LIM College,"Private, for-profit",5201,"Business/Commerce, General.",5,Master's Degree,,,,,,,
192271.0,LIM College,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,46642,43575,54005,43989,59475,65878
192271.0,LIM College,"Private, for-profit",5214,Marketing.,5,Master's Degree,,40755,44971,53130,37474,54443,64155
192271.0,LIM College,"Private, for-profit",5299,"Business, Management, Marketing, and Related Support Services, Other.",5,Master's Degree,,,42682,,,62969,64453
193308.0,Monroe College,"Private, for-profit",1107,Computer Science.,5,Master's Degree,,,,,,,
193308.0,Monroe College,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,55003,52941,56813,58544,61661,69976
193308.0,Monroe College,"Private, for-profit",5122,Public Health.,5,Master's Degree,,60207,,,67109,,
193308.0,Monroe College,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,56196,52357,56975,71639,65464,70961
193308.0,Monroe College,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,,,,64456,,
193308.0,Monroe College,"Private, for-profit",5209,Hospitality Administration/Management.,5,Master's Degree,,,,,,,
197151.0,School of Visual Arts,"Private, for-profit",909,"Public Relations, Advertising, and Applied Communication.",5,Master's Degree,,64635,,,91346,,
197151.0,School of Visual Arts,"Private, for-profit",1108,Computer Software and Media Applications.,5,Master's Degree,,,,,,,
197151.0,School of Visual Arts,"Private, for-profit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
197151.0,School of Visual Arts,"Private, for-profit",3006,Systems Science and Theory.,5,Master's Degree,,,,,68946,,
197151.0,School of Visual Arts,"Private, for-profit",3014,Museology/Museum Studies.,5,Master's Degree,,,,,,,
197151.0,School of Visual Arts,"Private, for-profit",3031,Human Computer Interaction.,5,Master's Degree,,,,,99137,,
197151.0,School of Visual Arts,"Private, for-profit",5004,Design and Applied Arts.,5,Master's Degree,,47688,68499,79178,48325,93547,86536
197151.0,School of Visual Arts,"Private, for-profit",5006,Film/Video and Photographic Arts.,5,Master's Degree,,28424,,30286,33463,32907,45565
197151.0,School of Visual Arts,"Private, for-profit",5007,Fine and Studio Arts.,5,Master's Degree,,,37856,,,46216,57844
197151.0,School of Visual Arts,"Private, for-profit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,40480,,,48429,,
199980.0,Winston Salem Barber School,"Private, for-profit",1204,Cosmetology and Related Personal Grooming Services.,5,Master's Degree,,,,,21370,,
200013.0,Rasmussen University-North Dakota,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,89809,,
211477.0,Central Penn College,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,69343,,,,,
219204.0,National American University-Rapid City,"Private, for-profit",2902,"Intelligence, Command Control and Information Operations.",5,Master's Degree,,,,,,,
219204.0,National American University-Rapid City,"Private, for-profit",4303,Homeland Security.,5,Master's Degree,,,,,,,
219204.0,National American University-Rapid City,"Private, for-profit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
219204.0,National American University-Rapid City,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,50830,51722,53269,57430,57923,67077
219204.0,National American University-Rapid City,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
219204.0,National American University-Rapid City,"Private, for-profit",5211,International Business.,5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",1303,Curriculum and Instruction.,5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,40191,38289,39026,,42942,
220552.0,South College,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,103190,104440,112923,109366,122171,129128
220552.0,South College,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,88631,,
220552.0,South College,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
220552.0,South College,"Private, for-profit",5208,Finance and Financial Management Services.,5,Master's Degree,,,,,,,
223083.0,Baptist Health System School of Health Professions,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
224776.0,Miami International University of Art & Design-Art Institute Dallas,"Private, for-profit",5004,Design and Applied Arts.,5,Master's Degree,,,42682,43039,,45769,
230056.0,Broadview College,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
230366.0,Eagle Gate College-Murray,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
232797.0,American National University,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,,,,,
232797.0,American National University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
232797.0,American National University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,28598,,,,
233684.0,Strayer University-Virginia,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
233684.0,Strayer University-Virginia,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
233684.0,Strayer University-Virginia,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
233684.0,Strayer University-Virginia,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
233684.0,Strayer University-Virginia,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
233684.0,Strayer University-Virginia,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
233684.0,Strayer University-Virginia,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
233684.0,Strayer University-Virginia,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
237783.0,Salem University,"Private, for-profit",1303,Curriculum and Instruction.,5,Master's Degree,,49404,52643,55685,55065,63972,69475
237783.0,Salem University,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
237783.0,Salem University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
237783.0,Salem University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,47540,41342,42478,56486,50385,60529
241304.0,Columbia Central University-Caguas,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,45268,41205,38833,44104,46609,54383
241304.0,Columbia Central University-Caguas,"Private, for-profit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,46673,,39812,51066,52003
241304.0,Columbia Central University-Caguas,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,43215,47650,50525,47454,54504,56929
241304.0,Columbia Central University-Caguas,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
241304.0,Columbia Central University-Caguas,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,,,,,,
242972.0,NUC University,"Private, for-profit",1303,Curriculum and Instruction.,5,Master's Degree,,,,,,,
242972.0,NUC University,"Private, for-profit",1306,"Educational Assessment, Evaluation, and Research.",5,Master's Degree,,,,,,,
242972.0,NUC University,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,24617,23803,24695,29130,26518,26837
242972.0,NUC University,"Private, for-profit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,36905,,
242972.0,NUC University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,34660,,,38330,,
242972.0,NUC University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,27822,32032,33630,32051,41234,43562
242972.0,NUC University,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,,,,28867,,
242972.0,NUC University,"Private, for-profit",5214,Marketing.,5,Master's Degree,,24806,,,28047,,
243081.0,Ponce Health Sciences University,"Private, for-profit",2601,"Biology, General.",5,Master's Degree,,,,,,,
243081.0,Ponce Health Sciences University,"Private, for-profit",2699,"Biological and Biomedical Sciences, Other.",5,Master's Degree,,,,,,,
243081.0,Ponce Health Sciences University,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",5,Master's Degree,,,,,,,
243081.0,Ponce Health Sciences University,"Private, for-profit",5122,Public Health.,5,Master's Degree,,,28055,32387,,45238,42764
248934.0,ECPI University,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,65286,66821,63698,,74139,84614
248934.0,ECPI University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,67898,,,66652,,
248934.0,ECPI University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,102419,,
248934.0,ECPI University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,47053,,,59599,,
251312.0,South University-Columbia,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,39115,37478,33965,41898,37597,42437
251312.0,South University-Columbia,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,41016,41007,43418,45666,48623,46093
251312.0,South University-Columbia,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,43629,45207,44849,47710,54350,63788
251312.0,South University-Columbia,"Private, for-profit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,38224,36598,39039,41585,43411,47527
251312.0,South University-Columbia,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,90832,91613,98023,102397,106747,118330
251312.0,South University-Columbia,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,46002,42799,48444,59169,55109,60102
363934.0,University of Advancing Technology,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",1102,Computer Programming.,5,Master's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",2902,"Intelligence, Command Control and Information Operations.",5,Master's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",5201,"Business/Commerce, General.",5,Master's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
366605.0,Southwest Acupuncture College-Santa Fe,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,30059,,,17380,,
367954.0,University of St. Augustine for Health Sciences,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",5,Master's Degree,,,,,52637,,
367954.0,University of St. Augustine for Health Sciences,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
367954.0,University of St. Augustine for Health Sciences,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,,,,,,
367954.0,University of St. Augustine for Health Sciences,"Private, for-profit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,68351,70253,71197,73390,74355,83761
367954.0,University of St. Augustine for Health Sciences,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,95449,,
369516.0,Bryan University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
378576.0,Pacific College of Health and Science,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,25845,23649,21896,32044,26777,29862
380465.0,University of Phoenix-Utah,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,52016,51517,52218,60279,59318,65620
380465.0,University of Phoenix-Utah,"Private, for-profit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,46777,46380,50383,62143,55208,62387
380465.0,University of Phoenix-Utah,"Private, for-profit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,49344,46996,50325,58837,57478,64992
380465.0,University of Phoenix-Utah,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,57810,56498,57570,67504,66679,74320
381352.0,Colorado School of Traditional Chinese Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,23776,21052,27525,34056,26478,34317
383020.0,Midwest College of Oriental Medicine-Racine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
384412.0,University of the Potomac-Washington DC Campus,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
384412.0,University of the Potomac-Washington DC Campus,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
384412.0,University of the Potomac-Washington DC Campus,"Private, for-profit",5211,International Business.,5,Master's Degree,,,,,,,
384412.0,University of the Potomac-Washington DC Campus,"Private, for-profit",5212,Management Information Systems and Services.,5,Master's Degree,,,,,,,
402776.0,Southwest University of Visual Arts-Albuquerque,"Private, for-profit",5007,Fine and Studio Arts.,5,Master's Degree,,,,,,,
404338.0,Schiller International University,"Private, for-profit",4509,International Relations and National Security Studies.,5,Master's Degree,,,,,,,
404338.0,Schiller International University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
404338.0,Schiller International University,"Private, for-profit",5209,Hospitality Administration/Management.,5,Master's Degree,,,,,,,
404338.0,Schiller International University,"Private, for-profit",5211,International Business.,5,Master's Degree,,,,,,,
404338.0,Schiller International University,"Private, for-profit",5212,Management Information Systems and Services.,5,Master's Degree,,,,,,,
405997.0,University of Phoenix-New Mexico,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,42944,43842,46530,51597,51250,56291
405997.0,University of Phoenix-New Mexico,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,42565,44595,43242,49871,52160,58188
405997.0,University of Phoenix-New Mexico,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,57810,56498,57570,67504,66679,74320
405997.0,University of Phoenix-New Mexico,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,46739,45611,47000,55227,53433,59128
405997.0,University of Phoenix-New Mexico,"Private, for-profit",5214,Marketing.,5,Master's Degree,,45923,45340,42400,54942,51369,62442
408844.0,Florida National University-Main Campus,"Private, for-profit",5122,Public Health.,5,Master's Degree,,50821,,,52165,,
408844.0,Florida National University-Main Campus,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,92816,,
408844.0,Florida National University-Main Campus,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,50975,50465,49910,49749,64756,76415
413413.0,Capella University,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,77213,73330,,78157,86694
413413.0,Capella University,"Private, for-profit",1105,Computer Systems Analysis.,5,Master's Degree,,,,,,,
413413.0,Capella University,"Private, for-profit",1109,Computer Systems Networking and Telecommunications.,5,Master's Degree,,,,,,,
413413.0,Capella University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,88228,86963,86390,86399,95226,109410
413413.0,Capella University,"Private, for-profit",1301,"Education, General.",5,Master's Degree,,,,,56264,,
413413.0,Capella University,"Private, for-profit",1303,Curriculum and Instruction.,5,Master's Degree,,50037,48286,54895,58852,58386,62148
413413.0,Capella University,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,56101,53933,57814,64020,61768,68462
413413.0,Capella University,"Private, for-profit",1305,Educational/Instructional Media Design.,5,Master's Degree,,58101,62012,58912,69545,68771,72004
413413.0,Capella University,"Private, for-profit",1310,Special Education and Teaching.,5,Master's Degree,,46202,49883,50952,54641,50169,59188
413413.0,Capella University,"Private, for-profit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,,44327,44827,,48915,57348
413413.0,Capella University,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,48170,45539,47384,52562,53003,57778
413413.0,Capella University,"Private, for-profit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,67158,55246,58090,93267,64434,73065
413413.0,Capella University,"Private, for-profit",1314,Teaching English or French as a Second or Foreign Language.,5,Master's Degree,,49521,,,,,
413413.0,Capella University,"Private, for-profit",1399,"Education, Other.",5,Master's Degree,,53844,53608,54616,62454,59470,64731
413413.0,Capella University,"Private, for-profit",1907,"Human Development, Family Studies, and Related Services.",5,Master's Degree,,40766,37808,39455,45087,44111,49835
413413.0,Capella University,"Private, for-profit",3011,Gerontology.,5,Master's Degree,,38281,41937,49105,46436,57321,61369
413413.0,Capella University,"Private, for-profit",4201,"Psychology, General.",5,Master's Degree,,42277,40652,36114,46920,43515,50381
413413.0,Capella University,"Private, for-profit",4227,Research and Experimental Psychology.,5,Master's Degree,,40064,38168,37263,45399,44844,48770
413413.0,Capella University,"Private, for-profit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,44137,43000,46494,52074,55556,60200
413413.0,Capella University,"Private, for-profit",4299,"Psychology, Other.",5,Master's Degree,,33284,41565,47422,42199,52400,54520
413413.0,Capella University,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,45048,40017,39586,54384,47214,50525
413413.0,Capella University,"Private, for-profit",4303,Homeland Security.,5,Master's Degree,,59818,61516,62186,66898,69871,74475
413413.0,Capella University,"Private, for-profit",4304,Security Science and Technology.,5,Master's Degree,,,,,79297,,
413413.0,Capella University,"Private, for-profit",4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",5,Master's Degree,,,,,,,
413413.0,Capella University,"Private, for-profit",4400,"Human Services, General.",5,Master's Degree,,39279,40295,39595,52083,45552,50799
413413.0,Capella University,"Private, for-profit",4402,Community Organization and Advocacy.,5,Master's Degree,,,,,50009,,
413413.0,Capella University,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,52011,45127,50353,59980,58922,67061
413413.0,Capella University,"Private, for-profit",4499,"Public Administration and Social Service Professions, Other.",5,Master's Degree,,,36668,,,30333,44245
413413.0,Capella University,"Private, for-profit",4599,"Social Sciences, Other.",5,Master's Degree,,39712,38461,38928,41543,44185,49158
413413.0,Capella University,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,64583,56203,60496,83480,63818,70150
413413.0,Capella University,"Private, for-profit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,45453,42134,43442,51715,48442,54422
413413.0,Capella University,"Private, for-profit",5122,Public Health.,5,Master's Degree,,48224,50300,52273,63277,58126,67016
413413.0,Capella University,"Private, for-profit",5127,Medical Illustration and Informatics.,5,Master's Degree,,73670,,,93397,,
413413.0,Capella University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,90425,88678,92470,106264,101297,115444
413413.0,Capella University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,67202,61281,65703,80504,75937,79520
413413.0,Capella University,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,53555,51106,51736,76373,59863,70121
413413.0,Capella University,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,34517,,52882,,
413413.0,Capella University,"Private, for-profit",5208,Finance and Financial Management Services.,5,Master's Degree,,59744,66541,67196,63888,88435,86561
413413.0,Capella University,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,55722,55828,58432,63749,64578,74146
413413.0,Capella University,"Private, for-profit",5212,Management Information Systems and Services.,5,Master's Degree,,89295,84653,82691,,93085,122626
413413.0,Capella University,"Private, for-profit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,84985,63005,73496,79873,83407,89180
413413.0,Capella University,"Private, for-profit",5214,Marketing.,5,Master's Degree,,60240,45696,47628,66153,50986,55164
414595.0,Pacific College of Health and Science,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,25845,23649,21896,32044,26777,29862
420042.0,University of Phoenix-Hawaii,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,57810,56498,57570,67504,66679,74320
420042.0,University of Phoenix-Hawaii,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,46739,45611,47000,55227,53433,59128
422695.0,Pacific College,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
429085.0,American College of Acupuncture and Oriental Med,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
429085.0,American College of Acupuncture and Oriental Med,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
429094.0,AOMA Graduate School of Integrative Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,22648,20140,16172,37098,22816,36975
430184.0,Strayer University-Maryland,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
430184.0,Strayer University-Maryland,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
430184.0,Strayer University-Maryland,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
430184.0,Strayer University-Maryland,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
430184.0,Strayer University-Maryland,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
430184.0,Strayer University-Maryland,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
430184.0,Strayer University-Maryland,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
430184.0,Strayer University-Maryland,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
430704.0,Texas Health and Science University,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,28236,26571,,26198,23987
430704.0,Texas Health and Science University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
432223.0,University of Phoenix-Washington,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,57810,56498,57570,67504,66679,74320
433004.0,American University of Health Sciences,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
433420.0,California Aeronautical University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
434441.0,Florida College of Integrative Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,19094,16663,,23827,41044,51543
434715.0,Florida Coastal School of Law,"Private, for-profit",2202,Legal Research and Advanced Professional Studies.,5,Master's Degree,,,,,,,
436261.0,Southwest Acupuncture College-Boulder,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,30059,,,17380,,
437097.0,University of Management and Technology,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",1107,Computer Science.,5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",1515,Engineering-Related Fields.,5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",4303,Homeland Security.,5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",5122,Public Health.,5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
437097.0,University of Management and Technology,"Private, for-profit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",1109,Computer Systems Networking and Telecommunications.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",1409,Computer Engineering.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,42416,36848,43253,53625,58997,62802
438498.0,Stratford University,"Private, for-profit",5201,"Business/Commerce, General.",5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,44963,,46673,56553,,59543
438498.0,Stratford University,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",5211,International Business.,5,Master's Degree,,,,,,,
438586.0,American InterContinental University-Atlanta,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,61403,54134,51255,65878,63808,72662
438586.0,American InterContinental University-Atlanta,"Private, for-profit",1305,Educational/Instructional Media Design.,5,Master's Degree,,49284,45149,39532,55027,45792,53455
438586.0,American InterContinental University-Atlanta,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,44140,41789,45319,44877,55039,50241
