UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
437097.0,University of Management and Technology,"Business Administration, Management and Operations.",,
437097.0,University of Management and Technology,Management Sciences and Quantitative Methods.,,
438498.0,Stratford University,Information Science/Studies.,,
438498.0,Stratford University,Computer Systems Networking and Telecommunications.,,
438498.0,Stratford University,Computer/Information Technology Administration and Management.,,
438498.0,Stratford University,Computer Engineering.,,
438498.0,Stratford University,Health and Medical Administrative Services.,,42416.0
438498.0,Stratford University,"Business/Commerce, General.",,
438498.0,Stratford University,"Business Administration, Management and Operations.",,44963.0
438498.0,Stratford University,Accounting and Related Services.,,
438498.0,Stratford University,Entrepreneurial and Small Business Operations.,,
438498.0,Stratford University,International Business.,,
438586.0,American InterContinental University-Atlanta,"Computer and Information Sciences, General.",,61403.0
438586.0,American InterContinental University-Atlanta,Educational/Instructional Media Design.,,49284.0
438586.0,American InterContinental University-Atlanta,"Teacher Education and Professional Development, Specific Levels and Methods.",,
438586.0,American InterContinental University-Atlanta,Health and Medical Administrative Services.,,44140.0
438586.0,American InterContinental University-Atlanta,"Business Administration, Management and Operations.",,47230.0
439020.0,Midwest College of Oriental Medicine-Skokie,Alternative and Complementary Medicine and Medical Systems.,,
439394.0,East West College of Natural Medicine,Alternative and Complementary Medicine and Medical Systems.,,
439969.0,Acupuncture and Massage College,Alternative and Complementary Medicine and Medical Systems.,,17631.0
441636.0,American Institute of Alternative Medicine,Alternative and Complementary Medicine and Medical Systems.,,
442161.0,University of Phoenix-Illinois,"Business Administration, Management and Operations.",,57810.0
442569.0,University of Arkansas Grantham,"Computer and Information Sciences, General.",,62815.0
442569.0,University of Arkansas Grantham,Health and Medical Administrative Services.,,54447.0
442569.0,University of Arkansas Grantham,Bioethics/Medical Ethics.,,
442569.0,University of Arkansas Grantham,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,97257.0
442569.0,University of Arkansas Grantham,"Business Administration, Management and Operations.",,68844.0
442569.0,University of Arkansas Grantham,Human Resources Management and Services.,,55615.0
442569.0,University of Arkansas Grantham,Management Information Systems and Services.,,65123.0
442639.0,University of the Potomac-VA Campus,Health and Medical Administrative Services.,,
442639.0,University of the Potomac-VA Campus,"Business Administration, Management and Operations.",,
442639.0,University of the Potomac-VA Campus,Management Information Systems and Services.,,
442842.0,Pacific College of Health and Science,Alternative and Complementary Medicine and Medical Systems.,,25845.0
442930.0,University of Antelope Valley,"Teacher Education and Professional Development, Specific Levels and Methods.",,
442930.0,University of Antelope Valley,Criminal Justice and Corrections.,,
442930.0,University of Antelope Valley,"Business Administration, Management and Operations.",,
443331.0,West Coast University-Los Angeles,Health and Medical Administrative Services.,,54666.0
443331.0,West Coast University-Los Angeles,Public Health.,,
443331.0,West Coast University-Los Angeles,Rehabilitation and Therapeutic Professions.,,76871.0
443331.0,West Coast University-Los Angeles,Medical Illustration and Informatics.,,
443331.0,West Coast University-Los Angeles,Bioethics/Medical Ethics.,,
443331.0,West Coast University-Los Angeles,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,110302.0
443410.0,DigiPen Institute of Technology,Graphic Communications.,,
443410.0,DigiPen Institute of Technology,Computer Programming.,,
443599.0,American College of Healthcare Sciences,"Health Services/Allied Health/Health Sciences, General.",,27720.0
443599.0,American College of Healthcare Sciences,Alternative and Complementary Medicine and Medical Systems.,,
443766.0,Strayer University-Tennessee,Information Science/Studies.,,72151.0
443766.0,Strayer University-Tennessee,Computer/Information Technology Administration and Management.,,86262.0
443766.0,Strayer University-Tennessee,Educational Administration and Supervision.,,41124.0
443766.0,Strayer University-Tennessee,Public Administration.,,44452.0
443766.0,Strayer University-Tennessee,Health and Medical Administrative Services.,,41635.0
443766.0,Strayer University-Tennessee,"Business Administration, Management and Operations.",,54989.0
443766.0,Strayer University-Tennessee,Accounting and Related Services.,,54322.0
443766.0,Strayer University-Tennessee,Human Resources Management and Services.,,49081.0
443784.0,Strayer University-Pennsylvania,Information Science/Studies.,,72151.0
443784.0,Strayer University-Pennsylvania,Computer/Information Technology Administration and Management.,,86262.0
443784.0,Strayer University-Pennsylvania,Educational Administration and Supervision.,,41124.0
443784.0,Strayer University-Pennsylvania,Public Administration.,,44452.0
443784.0,Strayer University-Pennsylvania,Health and Medical Administrative Services.,,41635.0
443784.0,Strayer University-Pennsylvania,"Business Administration, Management and Operations.",,54989.0
443784.0,Strayer University-Pennsylvania,Accounting and Related Services.,,54322.0
443784.0,Strayer University-Pennsylvania,Human Resources Management and Services.,,49081.0
444699.0,Institute of Clinical Acupuncture & Oriental Med,Alternative and Complementary Medicine and Medical Systems.,,
445027.0,American InterContinental University,"Computer and Information Sciences, General.",,61403.0
445027.0,American InterContinental University,Educational/Instructional Media Design.,,49284.0
445027.0,American InterContinental University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
445027.0,American InterContinental University,Health and Medical Administrative Services.,,44140.0
445027.0,American InterContinental University,"Business Administration, Management and Operations.",,47230.0
445027.0,American InterContinental University,Accounting and Related Services.,,
445133.0,American InterContinental University-Houston,Health and Medical Administrative Services.,,44140.0
445133.0,American InterContinental University-Houston,"Business Administration, Management and Operations.",,47230.0
446002.0,American Academy of Health and Wellness,Alternative and Complementary Medicine and Medical Systems.,,
446039.0,Arizona School of Acupuncture and Oriental Medicine,Alternative and Complementary Medicine and Medical Systems.,,
446224.0,Eastern School of Acupuncture and Traditional Medicine,Alternative and Complementary Medicine and Medical Systems.,,
446561.0,Stanbridge University,Rehabilitation and Therapeutic Professions.,,73825.0
446561.0,Stanbridge University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
447050.0,United States University,Educational Administration and Supervision.,,54220.0
447050.0,United States University,Health and Medical Administrative Services.,,
447050.0,United States University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,116603.0
447050.0,United States University,"Business Administration, Management and Operations.",,
447698.0,Phoenix Institute of Herbal Medicine & Acupuncture,Public Health.,,
447698.0,Phoenix Institute of Herbal Medicine & Acupuncture,Alternative and Complementary Medicine and Medical Systems.,,
447801.0,University of East-West Medicine,Alternative and Complementary Medicine and Medical Systems.,,
448673.0,Rasmussen University-Illinois,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
449038.0,Strayer University-Florida,Information Science/Studies.,,72151.0
449038.0,Strayer University-Florida,Computer/Information Technology Administration and Management.,,86262.0
449038.0,Strayer University-Florida,Educational Administration and Supervision.,,41124.0
449038.0,Strayer University-Florida,Public Administration.,,44452.0
449038.0,Strayer University-Florida,Health and Medical Administrative Services.,,41635.0
449038.0,Strayer University-Florida,"Business Administration, Management and Operations.",,54989.0
449038.0,Strayer University-Florida,Accounting and Related Services.,,54322.0
449038.0,Strayer University-Florida,Human Resources Management and Services.,,49081.0
449339.0,American Public University System,Natural Resources Conservation and Research.,,53209.0
449339.0,American Public University System,Computer/Information Technology Administration and Management.,,85935.0
449339.0,American Public University System,"Education, General.",,45959.0
449339.0,American Public University System,Educational Administration and Supervision.,,
449339.0,American Public University System,Student Counseling and Personnel Services.,,44277.0
449339.0,American Public University System,Mechanical Engineering Related Technologies/Technicians.,,77507.0
449339.0,American Public University System,Non-Professional General Legal Studies (Undergraduate).,,56358.0
449339.0,American Public University System,"Liberal Arts and Sciences, General Studies and Humanities.",,
449339.0,American Public University System,"Intelligence, Command Control and Information Operations.",,
449339.0,American Public University System,International/Global Studies.,,75015.0
449339.0,American Public University System,Health and Physical Education/Fitness.,,54121.0
449339.0,American Public University System,"Psychology, General.",,41375.0
449339.0,American Public University System,Criminal Justice and Corrections.,,61938.0
449339.0,American Public University System,Homeland Security.,,66045.0
449339.0,American Public University System,Public Administration.,,60442.0
449339.0,American Public University System,Public Policy Analysis.,,
449339.0,American Public University System,International Relations and National Security Studies.,,72770.0
449339.0,American Public University System,Political Science and Government.,,49162.0
449339.0,American Public University System,Air Transportation.,,
449339.0,American Public University System,Health and Medical Administrative Services.,,
449339.0,American Public University System,Public Health.,,72029.0
449339.0,American Public University System,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
449339.0,American Public University System,"Business Administration, Management and Operations.",,67224.0
449339.0,American Public University System,Accounting and Related Services.,,59339.0
449339.0,American Public University System,Entrepreneurial and Small Business Operations.,,
449339.0,American Public University System,Human Resources Management and Services.,,
449339.0,American Public University System,Management Sciences and Quantitative Methods.,,
449339.0,American Public University System,History.,,52904.0
449889.0,American College of Education,"Bilingual, Multilingual, and Multicultural Education.",,
449889.0,American College of Education,Curriculum and Instruction.,,
449889.0,American College of Education,Educational Administration and Supervision.,,
449889.0,American College of Education,Educational/Instructional Media Design.,,
449889.0,American College of Education,"Teacher Education and Professional Development, Specific Levels and Methods.",,
449889.0,American College of Education,"Teacher Education and Professional Development, Specific Subject Areas.",,
449898.0,South University-Tampa,Information Science/Studies.,,59218.0
449898.0,South University-Tampa,Criminal Justice and Corrections.,,39115.0
449898.0,South University-Tampa,Health and Medical Administrative Services.,,43629.0
449898.0,South University-Tampa,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,95547.0
449898.0,South University-Tampa,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,90832.0
449898.0,South University-Tampa,"Business Administration, Management and Operations.",,46002.0
449898.0,South University-Tampa,Human Resources Management and Services.,,
450298.0,Strayer University-Delaware,Information Science/Studies.,,72151.0
450298.0,Strayer University-Delaware,Computer/Information Technology Administration and Management.,,86262.0
450298.0,Strayer University-Delaware,Educational Administration and Supervision.,,41124.0
450298.0,Strayer University-Delaware,Public Administration.,,44452.0
450298.0,Strayer University-Delaware,Health and Medical Administrative Services.,,41635.0
450298.0,Strayer University-Delaware,"Business Administration, Management and Operations.",,54989.0
450298.0,Strayer University-Delaware,Accounting and Related Services.,,54322.0
450298.0,Strayer University-Delaware,Human Resources Management and Services.,,49081.0
450377.0,Strayer University-Alabama,Information Science/Studies.,,72151.0
450377.0,Strayer University-Alabama,Computer/Information Technology Administration and Management.,,86262.0
450377.0,Strayer University-Alabama,Educational Administration and Supervision.,,41124.0
450377.0,Strayer University-Alabama,Public Administration.,,44452.0
450377.0,Strayer University-Alabama,Health and Medical Administrative Services.,,41635.0
450377.0,Strayer University-Alabama,"Business Administration, Management and Operations.",,54989.0
450377.0,Strayer University-Alabama,Accounting and Related Services.,,54322.0
450377.0,Strayer University-Alabama,Human Resources Management and Services.,,49081.0
450571.0,Rasmussen University-Wisconsin,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
450933.0,Columbia Southern University,Quality Control and Safety Technologies/Technicians.,,79983.0
450933.0,Columbia Southern University,Criminal Justice and Corrections.,,58501.0
450933.0,Columbia Southern University,Homeland Security.,,75707.0
450933.0,Columbia Southern University,Public Administration.,,57300.0
450933.0,Columbia Southern University,Public Health.,,43677.0
450933.0,Columbia Southern University,"Business Administration, Management and Operations.",,60526.0
450979.0,Trident University International,"Computer and Information Sciences, General.",,81267.0
450979.0,Trident University International,"Education, General.",,50835.0
450979.0,Trident University International,Homeland Security.,,61606.0
450979.0,Trident University International,"Health Services/Allied Health/Health Sciences, General.",,63645.0
450979.0,Trident University International,Health and Medical Administrative Services.,,62766.0
450979.0,Trident University International,"Business Administration, Management and Operations.",,65055.0
450979.0,Trident University International,Human Resources Management and Services.,,50155.0
451103.0,Miami Regional University,Educational Administration and Supervision.,,
451103.0,Miami Regional University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,71988.0
451103.0,Miami Regional University,"Business Administration, Management and Operations.",,
451510.0,Charleston School of Law,"Legal Professions and Studies, Other.",,
453163.0,Strayer University-North Carolina,Information Science/Studies.,,72151.0
453163.0,Strayer University-North Carolina,Computer/Information Technology Administration and Management.,,86262.0
453163.0,Strayer University-North Carolina,Educational Administration and Supervision.,,41124.0
453163.0,Strayer University-North Carolina,Public Administration.,,44452.0
453163.0,Strayer University-North Carolina,Health and Medical Administrative Services.,,41635.0
453163.0,Strayer University-North Carolina,"Business Administration, Management and Operations.",,54989.0
453163.0,Strayer University-North Carolina,Accounting and Related Services.,,54322.0
453163.0,Strayer University-North Carolina,Human Resources Management and Services.,,49081.0
453215.0,Strayer University-New Jersey,Information Science/Studies.,,72151.0
453215.0,Strayer University-New Jersey,Computer/Information Technology Administration and Management.,,86262.0
453215.0,Strayer University-New Jersey,Educational Administration and Supervision.,,41124.0
453215.0,Strayer University-New Jersey,Public Administration.,,44452.0
453215.0,Strayer University-New Jersey,Health and Medical Administrative Services.,,41635.0
453215.0,Strayer University-New Jersey,"Business Administration, Management and Operations.",,54989.0
453215.0,Strayer University-New Jersey,Accounting and Related Services.,,54322.0
453215.0,Strayer University-New Jersey,Human Resources Management and Services.,,49081.0
454227.0,Chamberlain University-Illinois,Public Health.,,
454227.0,Chamberlain University-Illinois,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,93445.0
454227.0,Chamberlain University-Illinois,"Business Administration, Management and Operations.",,
454689.0,Taft University System,Computer/Information Technology Administration and Management.,,
454689.0,Taft University System,"Education, General.",,
454689.0,Taft University System,Educational Administration and Supervision.,,
454689.0,Taft University System,Legal Research and Advanced Professional Studies.,,
454689.0,Taft University System,"Business Administration, Management and Operations.",,
454689.0,Taft University System,Taxation.,,
454829.0,Aspen University,"Computer and Information Sciences, General.",,
454829.0,Aspen University,Computer Programming.,,
454829.0,Aspen University,Computer/Information Technology Administration and Management.,,
454829.0,Aspen University,Educational Administration and Supervision.,,
454829.0,Aspen University,"Clinical, Counseling and Applied Psychology.",,
454829.0,Aspen University,Criminal Justice and Corrections.,,
454829.0,Aspen University,"Pharmacy, Pharmaceutical Sciences, and Administration.",,
454829.0,Aspen University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,81678.0
454829.0,Aspen University,"Business Administration, Management and Operations.",,
454829.0,Aspen University,Entrepreneurial and Small Business Operations.,,
454829.0,Aspen University,Finance and Financial Management Services.,,
454829.0,Aspen University,Management Information Systems and Services.,,
454856.0,Denver College of Nursing,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
455178.0,Daoist Traditions College of Chinese Medical Arts,Alternative and Complementary Medicine and Medical Systems.,,
456621.0,Strayer University-West Virginia,Information Science/Studies.,,72151.0
456621.0,Strayer University-West Virginia,Computer/Information Technology Administration and Management.,,86262.0
456621.0,Strayer University-West Virginia,Educational Administration and Supervision.,,41124.0
456621.0,Strayer University-West Virginia,Public Administration.,,44452.0
456621.0,Strayer University-West Virginia,Health and Medical Administrative Services.,,41635.0
456621.0,Strayer University-West Virginia,"Business Administration, Management and Operations.",,54989.0
456621.0,Strayer University-West Virginia,Accounting and Related Services.,,54322.0
456621.0,Strayer University-West Virginia,Human Resources Management and Services.,,49081.0
457299.0,Angeles College,"Business Administration, Management and Operations.",,
457688.0,American Business and Technology University,"Business Administration, Management and Operations.",,
458210.0,West Coast University-Orange County,Health and Medical Administrative Services.,,54666.0
458210.0,West Coast University-Orange County,Public Health.,,
458210.0,West Coast University-Orange County,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,110302.0
458885.0,Strayer University-Arkansas,Information Science/Studies.,,72151.0
458885.0,Strayer University-Arkansas,Computer/Information Technology Administration and Management.,,86262.0
458885.0,Strayer University-Arkansas,Educational Administration and Supervision.,,41124.0
458885.0,Strayer University-Arkansas,Public Administration.,,44452.0
458885.0,Strayer University-Arkansas,Health and Medical Administrative Services.,,41635.0
458885.0,Strayer University-Arkansas,"Business Administration, Management and Operations.",,54989.0
458885.0,Strayer University-Arkansas,Accounting and Related Services.,,54322.0
458885.0,Strayer University-Arkansas,Human Resources Management and Services.,,49081.0
458919.0,Strayer University-Georgia,Information Science/Studies.,,72151.0
458919.0,Strayer University-Georgia,Computer/Information Technology Administration and Management.,,86262.0
458919.0,Strayer University-Georgia,Educational Administration and Supervision.,,41124.0
458919.0,Strayer University-Georgia,Public Administration.,,44452.0
458919.0,Strayer University-Georgia,Health and Medical Administrative Services.,,41635.0
458919.0,Strayer University-Georgia,"Business Administration, Management and Operations.",,54989.0
458919.0,Strayer University-Georgia,Accounting and Related Services.,,54322.0
458919.0,Strayer University-Georgia,Human Resources Management and Services.,,49081.0
458955.0,Strayer University-Mississippi,Information Science/Studies.,,72151.0
458955.0,Strayer University-Mississippi,Computer/Information Technology Administration and Management.,,86262.0
458955.0,Strayer University-Mississippi,Educational Administration and Supervision.,,41124.0
458955.0,Strayer University-Mississippi,Public Administration.,,44452.0
458955.0,Strayer University-Mississippi,Health and Medical Administrative Services.,,41635.0
458955.0,Strayer University-Mississippi,"Business Administration, Management and Operations.",,54989.0
458955.0,Strayer University-Mississippi,Accounting and Related Services.,,54322.0
458955.0,Strayer University-Mississippi,Human Resources Management and Services.,,49081.0
458964.0,Strayer University-South Carolina,Information Science/Studies.,,72151.0
458964.0,Strayer University-South Carolina,Computer/Information Technology Administration and Management.,,86262.0
458964.0,Strayer University-South Carolina,Educational Administration and Supervision.,,41124.0
458964.0,Strayer University-South Carolina,Public Administration.,,44452.0
458964.0,Strayer University-South Carolina,Health and Medical Administrative Services.,,41635.0
458964.0,Strayer University-South Carolina,"Business Administration, Management and Operations.",,54989.0
458964.0,Strayer University-South Carolina,Accounting and Related Services.,,54322.0
458964.0,Strayer University-South Carolina,Human Resources Management and Services.,,49081.0
458973.0,Strayer University-Texas,Information Science/Studies.,,72151.0
458973.0,Strayer University-Texas,Computer/Information Technology Administration and Management.,,86262.0
458973.0,Strayer University-Texas,Educational Administration and Supervision.,,41124.0
458973.0,Strayer University-Texas,Public Administration.,,44452.0
458973.0,Strayer University-Texas,Health and Medical Administrative Services.,,41635.0
458973.0,Strayer University-Texas,"Business Administration, Management and Operations.",,54989.0
458973.0,Strayer University-Texas,Accounting and Related Services.,,54322.0
458973.0,Strayer University-Texas,Human Resources Management and Services.,,49081.0
459259.0,South University-Richmond,Information Science/Studies.,,59218.0
459259.0,South University-Richmond,Criminal Justice and Corrections.,,39115.0
459259.0,South University-Richmond,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,95547.0
459259.0,South University-Richmond,Mental and Social Health Services and Allied Professions.,,38224.0
459259.0,South University-Richmond,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,90832.0
459259.0,South University-Richmond,"Business Administration, Management and Operations.",,46002.0
459268.0,South University-Virginia Beach,Information Science/Studies.,,59218.0
459268.0,South University-Virginia Beach,Criminal Justice and Corrections.,,39115.0
459268.0,South University-Virginia Beach,Public Administration.,,41016.0
459268.0,South University-Virginia Beach,Health and Medical Administrative Services.,,43629.0
459268.0,South University-Virginia Beach,Mental and Social Health Services and Allied Professions.,,38224.0
459268.0,South University-Virginia Beach,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,90832.0
459268.0,South University-Virginia Beach,"Business Administration, Management and Operations.",,46002.0
459994.0,Strayer University-Global Region,Information Science/Studies.,,72151.0
459994.0,Strayer University-Global Region,Computer/Information Technology Administration and Management.,,86262.0
459994.0,Strayer University-Global Region,Educational Administration and Supervision.,,41124.0
459994.0,Strayer University-Global Region,Public Administration.,,44452.0
459994.0,Strayer University-Global Region,Health and Medical Administrative Services.,,41635.0
459994.0,Strayer University-Global Region,"Business Administration, Management and Operations.",,54989.0
459994.0,Strayer University-Global Region,Accounting and Related Services.,,54322.0
459994.0,Strayer University-Global Region,Human Resources Management and Services.,,49081.0
460738.0,American Sentinel College of Nursing and Health Sciences,"Computer and Information Sciences, General.",,
460738.0,American Sentinel College of Nursing and Health Sciences,Computer Science.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Geography and Cartography.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Health and Medical Administrative Services.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Bioethics/Medical Ethics.,,
460738.0,American Sentinel College of Nursing and Health Sciences,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,93674.0
460738.0,American Sentinel College of Nursing and Health Sciences,"Business Administration, Management and Operations.",,
460738.0,American Sentinel College of Nursing and Health Sciences,Management Sciences and Quantitative Methods.,,
461023.0,National Paralegal College,Legal Research and Advanced Professional Studies.,,38939.0
461023.0,National Paralegal College,"Legal Professions and Studies, Other.",,
461148.0,New York Film Academy,Design and Applied Arts.,,
461148.0,New York Film Academy,Drama/Theatre Arts and Stagecraft.,,17961.0
461148.0,New York Film Academy,Film/Video and Photographic Arts.,,19753.0
461148.0,New York Film Academy,Fine and Studio Arts.,,
461281.0,Jose Maria Vargas University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
461281.0,Jose Maria Vargas University,Finance and Financial Management Services.,,
461281.0,Jose Maria Vargas University,"Specialized Sales, Merchandising and  Marketing Operations.",,
461883.0,Millennia Atlantic University,Health and Medical Administrative Services.,,
461883.0,Millennia Atlantic University,"Business Administration, Management and Operations.",,
461883.0,Millennia Atlantic University,Accounting and Related Services.,,
461883.0,Millennia Atlantic University,Human Resources Management and Services.,,
475121.0,South University-Savannah Online,Information Science/Studies.,,59218.0
475121.0,South University-Savannah Online,Criminal Justice and Corrections.,,39115.0
475121.0,South University-Savannah Online,Public Administration.,,41016.0
475121.0,South University-Savannah Online,Health and Medical Administrative Services.,,43629.0
475121.0,South University-Savannah Online,Public Health.,,
475121.0,South University-Savannah Online,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,90832.0
475121.0,South University-Savannah Online,"Business Administration, Management and Operations.",,46002.0
475121.0,South University-Savannah Online,Accounting and Related Services.,,45471.0
475121.0,South University-Savannah Online,Human Resources Management and Services.,,
475495.0,Rocky Mountain University of Health Professions,Communication Disorders Sciences and Services.,,
475495.0,Rocky Mountain University of Health Professions,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,100023.0
475510.0,Christie's Education,Fine and Studio Arts.,,
475510.0,Christie's Education,"Arts, Entertainment,and Media Management.",,
477039.0,West Coast University-Dallas,Health and Medical Administrative Services.,,54666.0
477039.0,West Coast University-Dallas,Public Health.,,
477039.0,West Coast University-Dallas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,110302.0
480073.0,South University-Austin,Information Science/Studies.,,59218.0
480073.0,South University-Austin,Criminal Justice and Corrections.,,39115.0
480073.0,South University-Austin,Mental and Social Health Services and Allied Professions.,,38224.0
480073.0,South University-Austin,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,90832.0
480073.0,South University-Austin,"Business Administration, Management and Operations.",,46002.0
480073.0,South University-Austin,Human Resources Management and Services.,,
480657.0,Rasmussen University-Kansas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
480781.0,California Miramar University,"Computer and Information Sciences, General.",,
480781.0,California Miramar University,"Business Administration, Management and Operations.",,
480790.0,Rocky Vista University,"Biology, General.",,
480790.0,Rocky Vista University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
481094.0,Sotheby's Institute of Art-NY,Fine and Studio Arts.,,41193.0
481720.0,South University-High Point,Mental and Social Health Services and Allied Professions.,,38224.0
481720.0,South University-High Point,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,90832.0
482413.0,DeVry College of New York,"Business Administration, Management and Operations.",,61144.0
482413.0,DeVry College of New York,Accounting and Related Services.,,59102.0
482413.0,DeVry College of New York,Human Resources Management and Services.,,52417.0
482413.0,DeVry College of New York,Management Information Systems and Services.,,65756.0
482422.0,DeVry University-Arizona,Computer Systems Networking and Telecommunications.,,68726.0
482422.0,DeVry University-Arizona,"Business Administration, Management and Operations.",,61144.0
482422.0,DeVry University-Arizona,Accounting and Related Services.,,59102.0
482422.0,DeVry University-Arizona,Human Resources Management and Services.,,52417.0
482422.0,DeVry University-Arizona,Management Information Systems and Services.,,65756.0
482431.0,DeVry University-California,Computer Systems Networking and Telecommunications.,,68726.0
482431.0,DeVry University-California,Educational Administration and Supervision.,,46242.0
482431.0,DeVry University-California,"Business Administration, Management and Operations.",,61144.0
482431.0,DeVry University-California,Accounting and Related Services.,,59102.0
482431.0,DeVry University-California,Human Resources Management and Services.,,52417.0
482431.0,DeVry University-California,Management Information Systems and Services.,,65756.0
482440.0,DeVry University-Colorado,Computer Systems Networking and Telecommunications.,,68726.0
482440.0,DeVry University-Colorado,Educational Administration and Supervision.,,46242.0
482440.0,DeVry University-Colorado,"Business Administration, Management and Operations.",,61144.0
482440.0,DeVry University-Colorado,Accounting and Related Services.,,59102.0
482440.0,DeVry University-Colorado,Human Resources Management and Services.,,52417.0
482440.0,DeVry University-Colorado,Management Information Systems and Services.,,65756.0
482459.0,DeVry University-Florida,Computer Systems Networking and Telecommunications.,,68726.0
482459.0,DeVry University-Florida,Educational Administration and Supervision.,,46242.0
482459.0,DeVry University-Florida,"Business Administration, Management and Operations.",,61144.0
482459.0,DeVry University-Florida,Accounting and Related Services.,,59102.0
482459.0,DeVry University-Florida,Human Resources Management and Services.,,52417.0
482459.0,DeVry University-Florida,Management Information Systems and Services.,,65756.0
482468.0,DeVry University-Georgia,Computer Systems Networking and Telecommunications.,,68726.0
482468.0,DeVry University-Georgia,"Business Administration, Management and Operations.",,61144.0
482468.0,DeVry University-Georgia,Accounting and Related Services.,,59102.0
482468.0,DeVry University-Georgia,Human Resources Management and Services.,,52417.0
482468.0,DeVry University-Georgia,Management Information Systems and Services.,,65756.0
482477.0,DeVry University-Illinois,Computer Systems Networking and Telecommunications.,,68726.0
482477.0,DeVry University-Illinois,Educational Administration and Supervision.,,46242.0
482477.0,DeVry University-Illinois,Educational/Instructional Media Design.,,48027.0
482477.0,DeVry University-Illinois,"Electrical, Electronics and Communications Engineering.",,
482477.0,DeVry University-Illinois,"Business Administration, Management and Operations.",,61144.0
482477.0,DeVry University-Illinois,Accounting and Related Services.,,59102.0
482477.0,DeVry University-Illinois,Human Resources Management and Services.,,52417.0
482477.0,DeVry University-Illinois,Management Information Systems and Services.,,65756.0
482486.0,DeVry University-Indiana,Computer Systems Networking and Telecommunications.,,68726.0
482486.0,DeVry University-Indiana,"Business Administration, Management and Operations.",,61144.0
482486.0,DeVry University-Indiana,Accounting and Related Services.,,59102.0
482486.0,DeVry University-Indiana,Human Resources Management and Services.,,52417.0
482486.0,DeVry University-Indiana,Management Information Systems and Services.,,65756.0
482538.0,DeVry University-Missouri,Computer Systems Networking and Telecommunications.,,68726.0
482538.0,DeVry University-Missouri,"Business Administration, Management and Operations.",,61144.0
482538.0,DeVry University-Missouri,Accounting and Related Services.,,59102.0
482538.0,DeVry University-Missouri,Human Resources Management and Services.,,52417.0
482538.0,DeVry University-Missouri,Management Information Systems and Services.,,65756.0
482547.0,DeVry University-Nevada,Computer Systems Networking and Telecommunications.,,68726.0
482547.0,DeVry University-Nevada,"Business Administration, Management and Operations.",,61144.0
482547.0,DeVry University-Nevada,Accounting and Related Services.,,59102.0
482547.0,DeVry University-Nevada,Human Resources Management and Services.,,52417.0
482547.0,DeVry University-Nevada,Management Information Systems and Services.,,65756.0
482556.0,DeVry University-New Jersey,"Business Administration, Management and Operations.",,61144.0
482565.0,DeVry University-North Carolina,"Business Administration, Management and Operations.",,61144.0
482565.0,DeVry University-North Carolina,Accounting and Related Services.,,59102.0
482565.0,DeVry University-North Carolina,Human Resources Management and Services.,,52417.0
482565.0,DeVry University-North Carolina,Management Information Systems and Services.,,65756.0
482574.0,DeVry University-Ohio,Computer Systems Networking and Telecommunications.,,68726.0
482574.0,DeVry University-Ohio,"Business Administration, Management and Operations.",,61144.0
482574.0,DeVry University-Ohio,Accounting and Related Services.,,59102.0
482574.0,DeVry University-Ohio,Human Resources Management and Services.,,52417.0
482574.0,DeVry University-Ohio,Management Information Systems and Services.,,65756.0
482608.0,DeVry University-Pennsylvania,Computer Systems Networking and Telecommunications.,,68726.0
