UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
144050.0,University of Chicago,"South Asian Languages, Literatures, and Linguistics.",,
144050.0,University of Chicago,"Romance Languages, Literatures, and Linguistics.",,
144050.0,University of Chicago,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",,
144050.0,University of Chicago,"Classics and Classical Languages, Literatures, and Linguistics.",,
144050.0,University of Chicago,"English Language and Literature, General.",,35291.0
144050.0,University of Chicago,Rhetoric and Composition/Writing Studies.,,
144050.0,University of Chicago,"Liberal Arts and Sciences, General Studies and Humanities.",,43324.0
144050.0,University of Chicago,"Biology, General.",,24335.0
144050.0,University of Chicago,Neurobiology and Neurosciences.,,
144050.0,University of Chicago,Mathematics.,,81753.0
144050.0,University of Chicago,Statistics.,,
144050.0,University of Chicago,Medieval and Renaissance Studies.,,
144050.0,University of Chicago,Philosophy.,,28698.0
144050.0,University of Chicago,Religion/Religious Studies.,,
144050.0,University of Chicago,Theological and Ministerial Studies.,,
144050.0,University of Chicago,Astronomy and Astrophysics.,,
144050.0,University of Chicago,Chemistry.,,36403.0
144050.0,University of Chicago,Geological and Earth Sciences/Geosciences.,,
144050.0,University of Chicago,Physics.,,52578.0
144050.0,University of Chicago,"Psychology, General.",,
144050.0,University of Chicago,Research and Experimental Psychology.,,40175.0
144050.0,University of Chicago,"Clinical, Counseling and Applied Psychology.",,35220.0
144050.0,University of Chicago,Public Policy Analysis.,,51165.0
144050.0,University of Chicago,Social Work.,,
144050.0,University of Chicago,Anthropology.,,
144050.0,University of Chicago,Economics.,14128.0,82564.0
144050.0,University of Chicago,Geography and Cartography.,,
144050.0,University of Chicago,International Relations and National Security Studies.,,42576.0
144050.0,University of Chicago,Political Science and Government.,,48082.0
144050.0,University of Chicago,Sociology.,,
144050.0,University of Chicago,"Social Sciences, Other.",,
144050.0,University of Chicago,Drama/Theatre Arts and Stagecraft.,,
144050.0,University of Chicago,Film/Video and Photographic Arts.,,
144050.0,University of Chicago,Fine and Studio Arts.,,
144050.0,University of Chicago,Music.,,
144050.0,University of Chicago,"Visual and Performing Arts, Other.",,
144050.0,University of Chicago,Health/Medical Preparatory Programs.,,
144050.0,University of Chicago,History.,,40346.0
144281.0,Columbia College Chicago,"Ethnic, Cultural Minority, Gender, and Group Studies.",,21894.0
144281.0,Columbia College Chicago,Communication and Media Studies.,,
144281.0,Columbia College Chicago,Journalism.,27063.0,30841.0
144281.0,Columbia College Chicago,"Radio, Television, and Digital Communication.",25512.0,29840.0
144281.0,Columbia College Chicago,"Public Relations, Advertising, and Applied Communication.",,38669.0
144281.0,Columbia College Chicago,Audiovisual Communications Technologies/Technicians.,27941.0,23934.0
144281.0,Columbia College Chicago,Graphic Communications.,24629.0,22857.0
144281.0,Columbia College Chicago,Computer Programming.,,
144281.0,Columbia College Chicago,Computer Software and Media Applications.,,
144281.0,Columbia College Chicago,"Teacher Education and Professional Development, Specific Levels and Methods.",,
144281.0,Columbia College Chicago,American Sign Language.,32027.0,28692.0
144281.0,Columbia College Chicago,Rhetoric and Composition/Writing Studies.,27630.0,19356.0
144281.0,Columbia College Chicago,"Liberal Arts and Sciences, General Studies and Humanities.",,
144281.0,Columbia College Chicago,"Multi/Interdisciplinary Studies, Other.",27907.0,30229.0
144281.0,Columbia College Chicago,Health and Physical Education/Fitness.,,
144281.0,Columbia College Chicago,Physics.,,54861.0
144281.0,Columbia College Chicago,Dance.,26911.0,20411.0
144281.0,Columbia College Chicago,Design and Applied Arts.,27682.0,29065.0
144281.0,Columbia College Chicago,Drama/Theatre Arts and Stagecraft.,25518.0,20854.0
144281.0,Columbia College Chicago,Film/Video and Photographic Arts.,25575.0,21616.0
144281.0,Columbia College Chicago,Fine and Studio Arts.,27858.0,24822.0
144281.0,Columbia College Chicago,Music.,,18502.0
144281.0,Columbia College Chicago,"Arts, Entertainment,and Media Management.",25479.0,26467.0
144281.0,Columbia College Chicago,"Business Administration, Management and Operations.",26714.0,34500.0
144281.0,Columbia College Chicago,Marketing.,,36175.0
144351.0,Concordia University-Chicago,Natural Resources Conservation and Research.,,
144351.0,Concordia University-Chicago,"Ethnic, Cultural Minority, Gender, and Group Studies.",,
144351.0,Concordia University-Chicago,Communication and Media Studies.,21015.0,
144351.0,Concordia University-Chicago,Journalism.,,
144351.0,Concordia University-Chicago,"Computer and Information Sciences, General.",,
144351.0,Concordia University-Chicago,"Education, General.",,
144351.0,Concordia University-Chicago,Special Education and Teaching.,,
144351.0,Concordia University-Chicago,"Teacher Education and Professional Development, Specific Levels and Methods.",,42282.0
144351.0,Concordia University-Chicago,"Teacher Education and Professional Development, Specific Subject Areas.",,43969.0
144351.0,Concordia University-Chicago,"Romance Languages, Literatures, and Linguistics.",,
144351.0,Concordia University-Chicago,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",,
144351.0,Concordia University-Chicago,"English Language and Literature, General.",,
144351.0,Concordia University-Chicago,"Liberal Arts and Sciences, General Studies and Humanities.",,
144351.0,Concordia University-Chicago,"Biology, General.",,
144351.0,Concordia University-Chicago,Microbiological Sciences and Immunology.,,
144351.0,Concordia University-Chicago,Mathematics.,,
144351.0,Concordia University-Chicago,Biological and Physical Sciences.,,
144351.0,Concordia University-Chicago,Health and Physical Education/Fitness.,26055.0,33679.0
144351.0,Concordia University-Chicago,Philosophy.,,
144351.0,Concordia University-Chicago,Religion/Religious Studies.,,
144351.0,Concordia University-Chicago,Missions/Missionary Studies and Missiology.,,
144351.0,Concordia University-Chicago,Religious Education.,,
144351.0,Concordia University-Chicago,Theological and Ministerial Studies.,,
144351.0,Concordia University-Chicago,Physical Sciences.,,
144351.0,Concordia University-Chicago,Chemistry.,,
144351.0,Concordia University-Chicago,Geological and Earth Sciences/Geosciences.,,
144351.0,Concordia University-Chicago,"Psychology, General.",,35283.0
144351.0,Concordia University-Chicago,Social Work.,,27539.0
144351.0,Concordia University-Chicago,Criminology.,20967.0,
144351.0,Concordia University-Chicago,Geography and Cartography.,,
144351.0,Concordia University-Chicago,Political Science and Government.,,
144351.0,Concordia University-Chicago,Sociology.,,
144351.0,Concordia University-Chicago,Design and Applied Arts.,,
144351.0,Concordia University-Chicago,Drama/Theatre Arts and Stagecraft.,,
144351.0,Concordia University-Chicago,Fine and Studio Arts.,,
144351.0,Concordia University-Chicago,Music.,,
144351.0,Concordia University-Chicago,"Arts, Entertainment,and Media Management.",,
144351.0,Concordia University-Chicago,Health and Medical Administrative Services.,27740.0,53948.0
144351.0,Concordia University-Chicago,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
144351.0,Concordia University-Chicago,Health/Medical Preparatory Programs.,,
144351.0,Concordia University-Chicago,Rehabilitation and Therapeutic Professions.,,
144351.0,Concordia University-Chicago,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
144351.0,Concordia University-Chicago,"Business Administration, Management and Operations.",23740.0,37339.0
144351.0,Concordia University-Chicago,Accounting and Related Services.,,
144351.0,Concordia University-Chicago,Business/Corporate Communications.,,
144351.0,Concordia University-Chicago,Finance and Financial Management Services.,,
144351.0,Concordia University-Chicago,Human Resources Management and Services.,33092.0,74135.0
144351.0,Concordia University-Chicago,Management Information Systems and Services.,,
144351.0,Concordia University-Chicago,Marketing.,23289.0,
144351.0,Concordia University-Chicago,History.,,
144740.0,DePaul University,Natural Resources Conservation and Research.,23008.0,25318.0
144740.0,DePaul University,Architectural History and Criticism.,,
144740.0,DePaul University,Area Studies.,,28163.0
144740.0,DePaul University,"Ethnic, Cultural Minority, Gender, and Group Studies.",,
144740.0,DePaul University,Communication and Media Studies.,22197.0,31913.0
144740.0,DePaul University,Journalism.,21705.0,29031.0
144740.0,DePaul University,"Public Relations, Advertising, and Applied Communication.",23557.0,38478.0
144740.0,DePaul University,Graphic Communications.,,19606.0
144740.0,DePaul University,"Computer and Information Sciences, General.",,51570.0
144740.0,DePaul University,Computer Programming.,24432.0,51868.0
144740.0,DePaul University,Information Science/Studies.,,41497.0
144740.0,DePaul University,Computer Science.,,
144740.0,DePaul University,Computer Software and Media Applications.,22816.0,22325.0
144740.0,DePaul University,Computer Systems Networking and Telecommunications.,26246.0,56840.0
144740.0,DePaul University,Computer/Information Technology Administration and Management.,,
144740.0,DePaul University,"Computer and Information Sciences and Support Services, Other.",,
144740.0,DePaul University,Special Education and Teaching.,,
144740.0,DePaul University,"Teacher Education and Professional Development, Specific Levels and Methods.",,40627.0
144740.0,DePaul University,"Teacher Education and Professional Development, Specific Subject Areas.",25507.0,42009.0
144740.0,DePaul University,"Germanic Languages, Literatures, and Linguistics.",,
144740.0,DePaul University,"Romance Languages, Literatures, and Linguistics.",,24694.0
144740.0,DePaul University,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",,
144740.0,DePaul University,"English Language and Literature, General.",22731.0,31739.0
144740.0,DePaul University,Rhetoric and Composition/Writing Studies.,,
144740.0,DePaul University,"Liberal Arts and Sciences, General Studies and Humanities.",40067.0,59652.0
144740.0,DePaul University,"Biology, General.",25813.0,25467.0
144740.0,DePaul University,Neurobiology and Neurosciences.,25979.0,
144740.0,DePaul University,Mathematics.,24922.0,40548.0
144740.0,DePaul University,Peace Studies and Conflict Resolution.,23700.0,26553.0
144740.0,DePaul University,Mathematics and Computer Science.,,
144740.0,DePaul University,Health and Physical Education/Fitness.,,
144740.0,DePaul University,Philosophy.,,29611.0
144740.0,DePaul University,Religion/Religious Studies.,,
144740.0,DePaul University,Chemistry.,,
144740.0,DePaul University,Physics.,,
144740.0,DePaul University,"Psychology, General.",27059.0,30341.0
144740.0,DePaul University,Public Policy Analysis.,,39789.0
144740.0,DePaul University,Anthropology.,24933.0,
144740.0,DePaul University,Criminology.,,
144740.0,DePaul University,Economics.,24496.0,45884.0
144740.0,DePaul University,Geography and Cartography.,,
144740.0,DePaul University,International Relations and National Security Studies.,20849.0,30920.0
144740.0,DePaul University,Political Science and Government.,22585.0,37484.0
144740.0,DePaul University,Sociology.,,28832.0
144740.0,DePaul University,Design and Applied Arts.,,32912.0
144740.0,DePaul University,Drama/Theatre Arts and Stagecraft.,,24597.0
144740.0,DePaul University,Film/Video and Photographic Arts.,22311.0,24417.0
144740.0,DePaul University,Fine and Studio Arts.,,17798.0
144740.0,DePaul University,Music.,22428.0,19662.0
144740.0,DePaul University,"Arts, Entertainment,and Media Management.",,
144740.0,DePaul University,"Health Services/Allied Health/Health Sciences, General.",26655.0,33464.0
144740.0,DePaul University,Clinical/Medical Laboratory Science/Research and Allied Professions.,,
144740.0,DePaul University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
144740.0,DePaul University,"Health Professions and Related Clinical Sciences, Other.",,
144740.0,DePaul University,"Business Administration, Management and Operations.",25670.0,40729.0
144740.0,DePaul University,Accounting and Related Services.,24568.0,61704.0
144740.0,DePaul University,Business/Managerial Economics.,22817.0,56409.0
144740.0,DePaul University,Finance and Financial Management Services.,23404.0,55552.0
144740.0,DePaul University,Hospitality Administration/Management.,19489.0,43199.0
144740.0,DePaul University,Management Information Systems and Services.,24029.0,61445.0
144740.0,DePaul University,Management Sciences and Quantitative Methods.,24283.0,45236.0
144740.0,DePaul University,Marketing.,23328.0,48012.0
144740.0,DePaul University,Real Estate.,22164.0,
144740.0,DePaul University,History.,,29281.0
144883.0,East-West University,"Computer and Information Sciences, General.",,
144883.0,East-West University,"Electrical, Electronics and Communications Engineering.",,
144883.0,East-West University,Electrical Engineering Technologies/Technicians.,,
144883.0,East-West University,"English Language and Literature, General.",,
144883.0,East-West University,"Liberal Arts and Sciences, General Studies and Humanities.",,
144883.0,East-West University,"Biology, General.",,
144883.0,East-West University,Mathematics.,,
144883.0,East-West University,Behavioral Sciences.,32366.0,
144883.0,East-West University,"Business Administration, Management and Operations.",,25046.0
144962.0,Elmhurst University,Area Studies.,,
144962.0,Elmhurst University,Communication and Media Studies.,22608.0,
144962.0,Elmhurst University,"Public Relations, Advertising, and Applied Communication.",,
144962.0,Elmhurst University,"Communication, Journalism, and Related Programs, Other.",,
144962.0,Elmhurst University,Graphic Communications.,,
144962.0,Elmhurst University,"Computer and Information Sciences, General.",,
144962.0,Elmhurst University,Information Science/Studies.,,
144962.0,Elmhurst University,Computer Science.,19548.0,
144962.0,Elmhurst University,Computer/Information Technology Administration and Management.,,
144962.0,Elmhurst University,"Computer and Information Sciences and Support Services, Other.",,
144962.0,Elmhurst University,"Education, General.",,
144962.0,Elmhurst University,Special Education and Teaching.,,
144962.0,Elmhurst University,"Teacher Education and Professional Development, Specific Levels and Methods.",,40153.0
144962.0,Elmhurst University,"Teacher Education and Professional Development, Specific Subject Areas.",,36619.0
144962.0,Elmhurst University,"Education, Other.",,
144962.0,Elmhurst University,"Germanic Languages, Literatures, and Linguistics.",,
144962.0,Elmhurst University,"Romance Languages, Literatures, and Linguistics.",,
144962.0,Elmhurst University,"Foreign Languages, Literatures, and Linguistics, Other.",,
144962.0,Elmhurst University,"English Language and Literature, General.",18492.0,
144962.0,Elmhurst University,Rhetoric and Composition/Writing Studies.,,30891.0
144962.0,Elmhurst University,"Liberal Arts and Sciences, General Studies and Humanities.",,
144962.0,Elmhurst University,"Biology, General.",,33732.0
144962.0,Elmhurst University,"Biochemistry, Biophysics and Molecular Biology.",,
144962.0,Elmhurst University,Mathematics.,,43776.0
144962.0,Elmhurst University,"Intelligence, Command Control and Information Operations.",,
144962.0,Elmhurst University,Intercultural/Multicultural and Diversity Studies.,,
144962.0,Elmhurst University,"Multi/Interdisciplinary Studies, Other.",,
144962.0,Elmhurst University,Health and Physical Education/Fitness.,,27486.0
144962.0,Elmhurst University,Philosophy.,,
144962.0,Elmhurst University,Religion/Religious Studies.,,
144962.0,Elmhurst University,Theological and Ministerial Studies.,,
144962.0,Elmhurst University,Chemistry.,20689.0,
144962.0,Elmhurst University,Physics.,,
144962.0,Elmhurst University,"Psychology, General.",23167.0,28987.0
144962.0,Elmhurst University,Criminal Justice and Corrections.,,32970.0
144962.0,Elmhurst University,Economics.,14743.0,48279.0
144962.0,Elmhurst University,Geography and Cartography.,,
144962.0,Elmhurst University,Political Science and Government.,,
144962.0,Elmhurst University,Sociology.,24660.0,34950.0
144962.0,Elmhurst University,Urban Studies/Affairs.,,
144962.0,Elmhurst University,Design and Applied Arts.,23744.0,
144962.0,Elmhurst University,Drama/Theatre Arts and Stagecraft.,,
144962.0,Elmhurst University,Fine and Studio Arts.,,
144962.0,Elmhurst University,Music.,,
144962.0,Elmhurst University,"Arts, Entertainment,and Media Management.",,
144962.0,Elmhurst University,Communication Disorders Sciences and Services.,,
144962.0,Elmhurst University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,64229.0
144962.0,Elmhurst University,"Business Administration, Management and Operations.",21244.0,49672.0
144962.0,Elmhurst University,Accounting and Related Services.,18522.0,53244.0
144962.0,Elmhurst University,Finance and Financial Management Services.,18276.0,50535.0
144962.0,Elmhurst University,International Business.,,
144962.0,Elmhurst University,Marketing.,19741.0,43014.0
144962.0,Elmhurst University,History.,17585.0,
144971.0,Eureka College,"Agriculture, General.",,
144971.0,Eureka College,Natural Resources Conservation and Research.,,
144971.0,Eureka College,Communication and Media Studies.,,
144971.0,Eureka College,Special Education and Teaching.,,
144971.0,Eureka College,"Teacher Education and Professional Development, Specific Levels and Methods.",,35252.0
144971.0,Eureka College,"Romance Languages, Literatures, and Linguistics.",,
144971.0,Eureka College,"English Language and Literature, General.",,
144971.0,Eureka College,"Liberal Arts and Sciences, General Studies and Humanities.",,
144971.0,Eureka College,"Biology, General.",,
144971.0,Eureka College,Mathematics.,,
144971.0,Eureka College,Health and Physical Education/Fitness.,,
144971.0,Eureka College,"Philosophy and Religious Studies, General.",,
144971.0,Eureka College,"Philosophy and Religious Studies, Other.",,
144971.0,Eureka College,Physical Sciences.,,
144971.0,Eureka College,Chemistry.,,
144971.0,Eureka College,"Psychology, General.",,
144971.0,Eureka College,Research and Experimental Psychology.,,
144971.0,Eureka College,Criminal Justice and Corrections.,,30898.0
144971.0,Eureka College,Sociology.,,
144971.0,Eureka College,Design and Applied Arts.,,
144971.0,Eureka College,Drama/Theatre Arts and Stagecraft.,,
144971.0,Eureka College,Fine and Studio Arts.,,
144971.0,Eureka College,Music.,,
144971.0,Eureka College,Clinical/Medical Laboratory Science/Research and Allied Professions.,,
144971.0,Eureka College,Health/Medical Preparatory Programs.,,
144971.0,Eureka College,"Business Administration, Management and Operations.",,33688.0
144971.0,Eureka College,Accounting and Related Services.,,
144971.0,Eureka College,History.,,
145354.0,Graham Hospital School of Nursing,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
145372.0,Greenville University,Agricultural Business and Management.,,
145372.0,Greenville University,Communication and Media Studies.,,
145372.0,Greenville University,"Public Relations, Advertising, and Applied Communication.",,
145372.0,Greenville University,Audiovisual Communications Technologies/Technicians.,,
145372.0,Greenville University,"Education, General.",,
145372.0,Greenville University,Special Education and Teaching.,,
145372.0,Greenville University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
145372.0,Greenville University,"Teacher Education and Professional Development, Specific Subject Areas.",,
145372.0,Greenville University,"Romance Languages, Literatures, and Linguistics.",,
145372.0,Greenville University,"English Language and Literature, General.",,
145372.0,Greenville University,"Liberal Arts and Sciences, General Studies and Humanities.",,
145372.0,Greenville University,"Biology, General.",,
145372.0,Greenville University,"Ecology, Evolution, Systematics, and Population Biology.",,
145372.0,Greenville University,Mathematics.,,
145372.0,Greenville University,International/Global Studies.,,
145372.0,Greenville University,Health and Physical Education/Fitness.,,
145372.0,Greenville University,Philosophy.,,
145372.0,Greenville University,Religion/Religious Studies.,,
145372.0,Greenville University,Religious/Sacred Music.,,
145372.0,Greenville University,Theological and Ministerial Studies.,,
145372.0,Greenville University,Pastoral Counseling and Specialized Ministries.,,
145372.0,Greenville University,Chemistry.,,
145372.0,Greenville University,Physics.,,
145372.0,Greenville University,"Psychology, General.",,
145372.0,Greenville University,"Clinical, Counseling and Applied Psychology.",,
145372.0,Greenville University,Criminal Justice and Corrections.,,
145372.0,Greenville University,Social Work.,,
145372.0,Greenville University,Sociology.,,
145372.0,Greenville University,"Visual and Performing Arts, General.",,
145372.0,Greenville University,Fine and Studio Arts.,,
145372.0,Greenville University,Music.,,
145372.0,Greenville University,"Arts, Entertainment,and Media Management.",,
145372.0,Greenville University,"Business Administration, Management and Operations.",27716.0,
145372.0,Greenville University,Accounting and Related Services.,,
145372.0,Greenville University,Human Resources Management and Services.,,
145372.0,Greenville University,Management Information Systems and Services.,,
145372.0,Greenville University,Marketing.,,
145372.0,Greenville University,History.,,
145497.0,Hebrew Theological College,"Education, General.",,
145497.0,Hebrew Theological College,Special Education and Teaching.,,
145497.0,Hebrew Theological College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
145497.0,Hebrew Theological College,"English Language and Literature, General.",,
145497.0,Hebrew Theological College,Religion/Religious Studies.,,
145497.0,Hebrew Theological College,"Psychology, General.",,
145497.0,Hebrew Theological College,"Health Services/Allied Health/Health Sciences, General.",,
145497.0,Hebrew Theological College,Communication Disorders Sciences and Services.,,
145497.0,Hebrew Theological College,"Business/Commerce, General.",,
145497.0,Hebrew Theological College,Accounting and Related Services.,,
145558.0,Rosalind Franklin University of Medicine and Science,"Biology, General.",,
145619.0,Benedictine University,Natural Resources Conservation and Research.,,
145619.0,Benedictine University,Communication and Media Studies.,25593.0,30237.0
145619.0,Benedictine University,Journalism.,,
145619.0,Benedictine University,"Communication, Journalism, and Related Programs, Other.",,
145619.0,Benedictine University,Information Science/Studies.,,
145619.0,Benedictine University,Computer Science.,,
145619.0,Benedictine University,Special Education and Teaching.,,
145619.0,Benedictine University,"Teacher Education and Professional Development, Specific Levels and Methods.",,36356.0
145619.0,Benedictine University,"Teacher Education and Professional Development, Specific Subject Areas.",,
145619.0,Benedictine University,Engineering Science.,,
145619.0,Benedictine University,"Romance Languages, Literatures, and Linguistics.",,
145619.0,Benedictine University,"Foods, Nutrition, and Related Services.",27048.0,28943.0
145619.0,Benedictine University,"English Language and Literature, General.",,
145619.0,Benedictine University,"Liberal Arts and Sciences, General Studies and Humanities.",,
145619.0,Benedictine University,"Biology, General.",25669.0,26167.0
145619.0,Benedictine University,"Biochemistry, Biophysics and Molecular Biology.",,
145619.0,Benedictine University,Mathematics.,21011.0,
145619.0,Benedictine University,International/Global Studies.,,
145619.0,Benedictine University,Health and Physical Education/Fitness.,27876.0,34702.0
145619.0,Benedictine University,Philosophy.,,
145619.0,Benedictine University,Theological and Ministerial Studies.,,
145619.0,Benedictine University,Chemistry.,,
145619.0,Benedictine University,Physics.,,
145619.0,Benedictine University,"Psychology, General.",28221.0,29872.0
145619.0,Benedictine University,Criminal Justice and Corrections.,,41792.0
145619.0,Benedictine University,Economics.,,
145619.0,Benedictine University,International Relations and National Security Studies.,,
145619.0,Benedictine University,Political Science and Government.,,
145619.0,Benedictine University,Sociology.,,
145619.0,Benedictine University,"Social Sciences, Other.",,33580.0
145619.0,Benedictine University,Design and Applied Arts.,,
145619.0,Benedictine University,Fine and Studio Arts.,,
145619.0,Benedictine University,Music.,,
145619.0,Benedictine University,Health and Medical Administrative Services.,,
145619.0,Benedictine University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
145619.0,Benedictine University,Clinical/Medical Laboratory Science/Research and Allied Professions.,,
145619.0,Benedictine University,Health/Medical Preparatory Programs.,,16440.0
145619.0,Benedictine University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",21225.0,72536.0
145619.0,Benedictine University,"Health Professions and Related Clinical Sciences, Other.",,
145619.0,Benedictine University,"Business Administration, Management and Operations.",24050.0,43279.0
145619.0,Benedictine University,Accounting and Related Services.,,50256.0
145619.0,Benedictine University,Business/Managerial Economics.,,
145619.0,Benedictine University,Entrepreneurial and Small Business Operations.,,
145619.0,Benedictine University,Finance and Financial Management Services.,25621.0,48956.0
145619.0,Benedictine University,Human Resources Management and Services.,31668.0,54576.0
145619.0,Benedictine University,International Business.,,
145619.0,Benedictine University,Management Sciences and Quantitative Methods.,25577.0,48364.0
145619.0,Benedictine University,Marketing.,,37631.0
145619.0,Benedictine University,"Business, Management, Marketing, and Related Support Services, Other.",27590.0,51278.0
145619.0,Benedictine University,History.,,
145646.0,Illinois Wesleyan University,Natural Resources Conservation and Research.,,
145646.0,Illinois Wesleyan University,Area Studies.,,
145646.0,Illinois Wesleyan University,"Ethnic, Cultural Minority, Gender, and Group Studies.",,
145646.0,Illinois Wesleyan University,Computer Science.,,
145646.0,Illinois Wesleyan University,"Education, General.",,
145646.0,Illinois Wesleyan University,"Teacher Education and Professional Development, Specific Levels and Methods.",,37257.0
145646.0,Illinois Wesleyan University,"Teacher Education and Professional Development, Specific Subject Areas.",,
145646.0,Illinois Wesleyan University,"Germanic Languages, Literatures, and Linguistics.",,
145646.0,Illinois Wesleyan University,"Romance Languages, Literatures, and Linguistics.",,
145646.0,Illinois Wesleyan University,"Classics and Classical Languages, Literatures, and Linguistics.",,
145646.0,Illinois Wesleyan University,"English Language and Literature, General.",,26309.0
145646.0,Illinois Wesleyan University,Literature.,,
145646.0,Illinois Wesleyan University,"Liberal Arts and Sciences, General Studies and Humanities.",,
145646.0,Illinois Wesleyan University,"Biology, General.",,
145646.0,Illinois Wesleyan University,"Biochemistry, Biophysics and Molecular Biology.",,
145646.0,Illinois Wesleyan University,Neurobiology and Neurosciences.,,
145646.0,Illinois Wesleyan University,Mathematics.,,
145646.0,Illinois Wesleyan University,International/Global Studies.,,
145646.0,Illinois Wesleyan University,Classical and Ancient Studies.,,
145646.0,Illinois Wesleyan University,"Multi/Interdisciplinary Studies, Other.",,
145646.0,Illinois Wesleyan University,Health and Physical Education/Fitness.,,
145646.0,Illinois Wesleyan University,Philosophy.,,
145646.0,Illinois Wesleyan University,Religion/Religious Studies.,,
145646.0,Illinois Wesleyan University,Chemistry.,,
145646.0,Illinois Wesleyan University,Physics.,,
145646.0,Illinois Wesleyan University,"Psychology, General.",,32272.0
145646.0,Illinois Wesleyan University,Anthropology.,,
145646.0,Illinois Wesleyan University,Economics.,,
145646.0,Illinois Wesleyan University,International Relations and National Security Studies.,,
145646.0,Illinois Wesleyan University,Political Science and Government.,,
145646.0,Illinois Wesleyan University,Sociology.,,
145646.0,Illinois Wesleyan University,Drama/Theatre Arts and Stagecraft.,,18075.0
145646.0,Illinois Wesleyan University,Fine and Studio Arts.,,
145646.0,Illinois Wesleyan University,Music.,,
145646.0,Illinois Wesleyan University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,66460.0
145646.0,Illinois Wesleyan University,"Business/Commerce, General.",,
145646.0,Illinois Wesleyan University,"Business Administration, Management and Operations.",,45302.0
145646.0,Illinois Wesleyan University,Accounting and Related Services.,,61838.0
145646.0,Illinois Wesleyan University,Entrepreneurial and Small Business Operations.,,
145646.0,Illinois Wesleyan University,Finance and Financial Management Services.,,57305.0
145646.0,Illinois Wesleyan University,International Business.,,
145646.0,Illinois Wesleyan University,Marketing.,,
145646.0,Illinois Wesleyan University,Insurance.,,
145646.0,Illinois Wesleyan University,History.,,
145691.0,Illinois College,Agricultural Business and Management.,,
145691.0,Illinois College,Natural Resources Conservation and Research.,,
145691.0,Illinois College,Area Studies.,,
145691.0,Illinois College,"Ethnic, Cultural Minority, Gender, and Group Studies.",,
145691.0,Illinois College,Computer Science.,,
145691.0,Illinois College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
145691.0,Illinois College,"Teacher Education and Professional Development, Specific Subject Areas.",,
145691.0,Illinois College,"Linguistic, Comparative, and Related Language Studies and Services.",,
145691.0,Illinois College,"Germanic Languages, Literatures, and Linguistics.",,
145691.0,Illinois College,"Romance Languages, Literatures, and Linguistics.",,
145691.0,Illinois College,"English Language and Literature, General.",,
145691.0,Illinois College,Rhetoric and Composition/Writing Studies.,,21386.0
145691.0,Illinois College,"Biology, General.",,25515.0
145691.0,Illinois College,"Biochemistry, Biophysics and Molecular Biology.",,
145691.0,Illinois College,"Ecology, Evolution, Systematics, and Population Biology.",,
145691.0,Illinois College,Mathematics.,,
145691.0,Illinois College,International/Global Studies.,,
145691.0,Illinois College,"Multi/Interdisciplinary Studies, Other.",,32048.0
145691.0,Illinois College,Philosophy.,,
145691.0,Illinois College,Religion/Religious Studies.,,
145691.0,Illinois College,Chemistry.,,
145691.0,Illinois College,Physics.,,
145691.0,Illinois College,"Psychology, General.",,30429.0
145691.0,Illinois College,Criminal Justice and Corrections.,,
145691.0,Illinois College,Economics.,18601.0,38718.0
145691.0,Illinois College,Political Science and Government.,,
145691.0,Illinois College,Sociology.,,
145691.0,Illinois College,Drama/Theatre Arts and Stagecraft.,,
145691.0,Illinois College,Fine and Studio Arts.,,
145691.0,Illinois College,Music.,,
145691.0,Illinois College,"Health Services/Allied Health/Health Sciences, General.",,
145691.0,Illinois College,"Business Administration, Management and Operations.",,
145691.0,Illinois College,Accounting and Related Services.,,
145691.0,Illinois College,Finance and Financial Management Services.,23731.0,45712.0
145691.0,Illinois College,Management Information Systems and Services.,,
145691.0,Illinois College,History.,,
145725.0,Illinois Institute of Technology,Architecture.,,47606.0
145725.0,Illinois Institute of Technology,Architectural Sciences and Technology.,,
145725.0,Illinois Institute of Technology,"Public Relations, Advertising, and Applied Communication.",,
145725.0,Illinois Institute of Technology,"Communication, Journalism, and Related Programs, Other.",,
145725.0,Illinois Institute of Technology,"Computer and Information Sciences, General.",23938.0,53779.0
145725.0,Illinois Institute of Technology,Computer Science.,22129.0,65905.0
145725.0,Illinois Institute of Technology,Computer/Information Technology Administration and Management.,,
145725.0,Illinois Institute of Technology,"Engineering, General.",,
145725.0,Illinois Institute of Technology,"Aerospace, Aeronautical and Astronautical Engineering.",28631.0,59921.0
