UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
200013.0,Rasmussen University-North Dakota,Computer/Information Technology Administration and Management.,42213.0,52103.0
200013.0,Rasmussen University-North Dakota,Educational Administration and Supervision.,36433.0,32516.0
200013.0,Rasmussen University-North Dakota,Criminal Justice and Corrections.,42183.0,39439.0
200013.0,Rasmussen University-North Dakota,"Human Services, General.",43310.0,
200013.0,Rasmussen University-North Dakota,"Visual and Performing Arts, General.",,
200013.0,Rasmussen University-North Dakota,Design and Applied Arts.,38812.0,
200013.0,Rasmussen University-North Dakota,Health and Medical Administrative Services.,40435.0,42125.0
200013.0,Rasmussen University-North Dakota,Public Health.,38612.0,31854.0
200013.0,Rasmussen University-North Dakota,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38967.0,66327.0
200013.0,Rasmussen University-North Dakota,"Business Administration, Management and Operations.",36809.0,49340.0
200013.0,Rasmussen University-North Dakota,Accounting and Related Services.,38495.0,47670.0
200013.0,Rasmussen University-North Dakota,Finance and Financial Management Services.,32694.0,48056.0
200013.0,Rasmussen University-North Dakota,Human Resources Management and Services.,38596.0,45188.0
200013.0,Rasmussen University-North Dakota,Marketing.,37488.0,44306.0
201469.0,Bryant & Stratton College-Parma,Public Health.,47185.0,34716.0
201469.0,Bryant & Stratton College-Parma,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,61793.0
201469.0,Bryant & Stratton College-Parma,"Business Administration, Management and Operations.",41322.0,34656.0
201469.0,Bryant & Stratton College-Parma,Accounting and Related Services.,,
203386.0,Hondros College of Nursing,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",42033.0,64324.0
205179.0,Fortis College-Centerville,Nursing.,,
205179.0,Fortis College-Centerville,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
205391.0,The Modern College of Design,Design and Applied Arts.,,
206394.0,The North Coast College,Design and Applied Arts.,,
206394.0,The North Coast College,"General Sales, Merchandising and Related Marketing Operations.",,
207254.0,Spartan College of Aeronautics and Technology,Mechanical Engineering Related Technologies/Technicians.,,58078.0
207254.0,Spartan College of Aeronautics and Technology,"Business Administration, Management and Operations.",,
209667.0,Phagans Beauty College,Cosmetology and Related Personal Grooming Services.,,
209694.0,Phagans School of Beauty,Cosmetology and Related Personal Grooming Services.,,
210076.0,Pioneer Pacific College,"Computer and Information Sciences, General.",,
210076.0,Pioneer Pacific College,Legal Support Services.,,
210076.0,Pioneer Pacific College,Criminal Justice and Corrections.,,
210076.0,Pioneer Pacific College,Health and Medical Administrative Services.,,
210076.0,Pioneer Pacific College,"Business Administration, Management and Operations.",,
210076.0,Pioneer Pacific College,Human Resources Management and Services.,,
211477.0,Central Penn College,Communication and Media Studies.,,
211477.0,Central Penn College,Computer Science.,39377.0,46625.0
211477.0,Central Penn College,"Legal Professions and Studies, Other.",,32472.0
211477.0,Central Penn College,Criminal Justice and Corrections.,43958.0,33291.0
211477.0,Central Penn College,"Health Services/Allied Health/Health Sciences, General.",,
211477.0,Central Penn College,Health and Medical Administrative Services.,,
211477.0,Central Penn College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
211477.0,Central Penn College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
211477.0,Central Penn College,"Business Administration, Management and Operations.",41096.0,41064.0
211477.0,Central Penn College,Accounting and Related Services.,43430.0,38515.0
211477.0,Central Penn College,Entrepreneurial and Small Business Operations.,,
212993.0,Hussian College-Philadelphia,Criminal Justice and Corrections.,36336.0,33097.0
212993.0,Hussian College-Philadelphia,"Visual and Performing Arts, General.",31891.0,
212993.0,Hussian College-Philadelphia,Design and Applied Arts.,,
212993.0,Hussian College-Philadelphia,Health and Medical Administrative Services.,,30483.0
212993.0,Hussian College-Philadelphia,"Business Administration, Management and Operations.",30071.0,31168.0
215637.0,Walnut Hill College,Culinary Arts and Related Services.,29001.0,34514.0
215637.0,Walnut Hill College,Hospitality Administration/Management.,,34666.0
219204.0,National American University-Rapid City,"Computer and Information Sciences, General.",44414.0,53242.0
219204.0,National American University-Rapid City,Computer Software and Media Applications.,,
219204.0,National American University-Rapid City,Computer Systems Networking and Telecommunications.,,
219204.0,National American University-Rapid City,Computer/Information Technology Administration and Management.,33776.0,39835.0
219204.0,National American University-Rapid City,Legal Support Services.,,
219204.0,National American University-Rapid City,"Legal Professions and Studies, Other.",,
219204.0,National American University-Rapid City,"Intelligence, Command Control and Information Operations.",,
219204.0,National American University-Rapid City,Criminal Justice and Corrections.,46067.0,36958.0
219204.0,National American University-Rapid City,Homeland Security.,10650.0,
219204.0,National American University-Rapid City,Air Transportation.,35454.0,
219204.0,National American University-Rapid City,Design and Applied Arts.,,
219204.0,National American University-Rapid City,Health and Medical Administrative Services.,47702.0,37731.0
219204.0,National American University-Rapid City,Allied Health and Medical Assisting Services.,,
219204.0,National American University-Rapid City,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",48594.0,59104.0
219204.0,National American University-Rapid City,"Business Administration, Management and Operations.",40958.0,42593.0
219204.0,National American University-Rapid City,Accounting and Related Services.,41443.0,45951.0
219204.0,National American University-Rapid City,Entrepreneurial and Small Business Operations.,,
219204.0,National American University-Rapid City,Finance and Financial Management Services.,,
219204.0,National American University-Rapid City,Hospitality Administration/Management.,,
219204.0,National American University-Rapid City,Human Resources Management and Services.,35741.0,40851.0
219204.0,National American University-Rapid City,International Business.,,
219204.0,National American University-Rapid City,Marketing.,,
220002.0,Hussian College-Daymar College Nashville,Criminal Justice and Corrections.,36336.0,33097.0
220002.0,Hussian College-Daymar College Nashville,Health and Medical Administrative Services.,,30483.0
220002.0,Hussian College-Daymar College Nashville,"Business Administration, Management and Operations.",30071.0,31168.0
220552.0,South College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
220552.0,South College,Non-Professional General Legal Studies (Undergraduate).,,
220552.0,South College,Criminal Justice and Corrections.,,
220552.0,South College,"Health Services/Allied Health/Health Sciences, General.",,
220552.0,South College,Health and Medical Administrative Services.,,
220552.0,South College,Allied Health and Medical Assisting Services.,,
220552.0,South College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,43940.0
220552.0,South College,Clinical/Medical Laboratory Science/Research and Allied Professions.,,
220552.0,South College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",42072.0,48802.0
220552.0,South College,"Business Administration, Management and Operations.",,
220552.0,South College,Accounting and Related Services.,,
220552.0,South College,Human Resources Management and Services.,,
220552.0,South College,Marketing.,,
222938.0,The Art Institute of Houston,"Public Relations, Advertising, and Applied Communication.",,
222938.0,The Art Institute of Houston,Audiovisual Communications Technologies/Technicians.,41113.0,22404.0
222938.0,The Art Institute of Houston,Graphic Communications.,,
222938.0,The Art Institute of Houston,Computer Software and Media Applications.,39880.0,27193.0
222938.0,The Art Institute of Houston,Culinary Arts and Related Services.,34406.0,27937.0
222938.0,The Art Institute of Houston,Drafting/Design Engineering Technologies/Technicians.,,35146.0
222938.0,The Art Institute of Houston,Design and Applied Arts.,39956.0,24094.0
222938.0,The Art Institute of Houston,Film/Video and Photographic Arts.,40058.0,23642.0
222938.0,The Art Institute of Houston,Fine and Studio Arts.,41313.0,20074.0
222938.0,The Art Institute of Houston,"Specialized Sales, Merchandising and  Marketing Operations.",36105.0,31359.0
223083.0,Baptist Health System School of Health Professions,Health and Medical Administrative Services.,34382.0,71916.0
223083.0,Baptist Health System School of Health Professions,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,76680.0
224660.0,Western Technical College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
224660.0,Western Technical College,"Business Administration, Management and Operations.",,
224679.0,Western Technical College,"Business Administration, Management and Operations.",,
224776.0,Miami International University of Art & Design-Art Institute Dallas,Audiovisual Communications Technologies/Technicians.,,25953.0
224776.0,Miami International University of Art & Design-Art Institute Dallas,Computer Software and Media Applications.,39307.0,35712.0
224776.0,Miami International University of Art & Design-Art Institute Dallas,Culinary Arts and Related Services.,34834.0,29862.0
224776.0,Miami International University of Art & Design-Art Institute Dallas,Design and Applied Arts.,37642.0,28700.0
224776.0,Miami International University of Art & Design-Art Institute Dallas,Film/Video and Photographic Arts.,35170.0,22344.0
224776.0,Miami International University of Art & Design-Art Institute Dallas,Fine and Studio Arts.,,19378.0
224776.0,Miami International University of Art & Design-Art Institute Dallas,"Specialized Sales, Merchandising and  Marketing Operations.",39668.0,31531.0
226879.0,Wade College,"Computer and Information Sciences, General.",,
226879.0,Wade College,Design and Applied Arts.,,
226879.0,Wade College,"General Sales, Merchandising and Related Marketing Operations.",,31920.0
230056.0,Broadview College,"Computer and Information Sciences, General.",,
230056.0,Broadview College,Legal Support Services.,,
230056.0,Broadview College,Health and Physical Education/Fitness.,,
230056.0,Broadview College,Criminal Justice and Corrections.,,36514.0
230056.0,Broadview College,Design and Applied Arts.,41143.0,26796.0
230056.0,Broadview College,Drama/Theatre Arts and Stagecraft.,,
230056.0,Broadview College,Health and Medical Administrative Services.,,39478.0
230056.0,Broadview College,"Business Administration, Management and Operations.",,44143.0
230056.0,Broadview College,Accounting and Related Services.,,
230366.0,Eagle Gate College-Murray,Legal Support Services.,,
230366.0,Eagle Gate College-Murray,Criminal Justice and Corrections.,,
230366.0,Eagle Gate College-Murray,Design and Applied Arts.,,
230366.0,Eagle Gate College-Murray,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",51110.0,55617.0
230366.0,Eagle Gate College-Murray,"Business Administration, Management and Operations.",,
230977.0,New England Culinary Institute,Culinary Arts and Related Services.,,38517.0
230977.0,New England Culinary Institute,Hospitality Administration/Management.,,44651.0
231785.0,Bryant & Stratton College-Virginia Beach,"Human Services, General.",,
231785.0,Bryant & Stratton College-Virginia Beach,Health and Medical Administrative Services.,,
231785.0,Bryant & Stratton College-Virginia Beach,Public Health.,47185.0,34716.0
231785.0,Bryant & Stratton College-Virginia Beach,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,61793.0
231785.0,Bryant & Stratton College-Virginia Beach,"Business Administration, Management and Operations.",41322.0,34656.0
231785.0,Bryant & Stratton College-Virginia Beach,Accounting and Related Services.,,
231785.0,Bryant & Stratton College-Virginia Beach,Human Resources Management and Services.,,
231785.0,Bryant & Stratton College-Virginia Beach,Marketing.,,
232016.0,Centura College-Virginia Beach,"Business Administration, Management and Operations.",33695.0,25202.0
232016.0,Centura College-Virginia Beach,Accounting and Related Services.,,
232797.0,American National University,"Computer and Information Sciences, General.",,
232797.0,American National University,Computer/Information Technology Administration and Management.,,
232797.0,American National University,Health and Medical Administrative Services.,41268.0,28799.0
232797.0,American National University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
232797.0,American National University,"Business Administration, Management and Operations.",51391.0,
232797.0,American National University,Accounting and Related Services.,,
233684.0,Strayer University-Virginia,"Computer and Information Sciences, General.",41760.0,59686.0
233684.0,Strayer University-Virginia,Information Science/Studies.,42699.0,66456.0
233684.0,Strayer University-Virginia,Criminal Justice and Corrections.,48001.0,38520.0
233684.0,Strayer University-Virginia,Economics.,,
233684.0,Strayer University-Virginia,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",35864.0,
233684.0,Strayer University-Virginia,"Business/Commerce, General.",47169.0,47245.0
233684.0,Strayer University-Virginia,"Business Administration, Management and Operations.",,
233684.0,Strayer University-Virginia,Accounting and Related Services.,47164.0,47363.0
233684.0,Strayer University-Virginia,International Business.,,
237783.0,Salem University,"Computer and Information Sciences, General.",29171.0,36294.0
237783.0,Salem University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
237783.0,Salem University,"Liberal Arts and Sciences, General Studies and Humanities.",,
237783.0,Salem University,"Biology, General.",,
237783.0,Salem University,Criminal Justice and Corrections.,29850.0,28271.0
237783.0,Salem University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
237783.0,Salem University,"Business Administration, Management and Operations.",32093.0,32737.0
241304.0,Columbia Central University-Caguas,Computer/Information Technology Administration and Management.,,
241304.0,Columbia Central University-Caguas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",8015.0,23659.0
241304.0,Columbia Central University-Caguas,"Business/Commerce, General.",,25149.0
241517.0,CEM College-San Juan,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",9822.0,19193.0
242112.0,Huertas College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
242112.0,Huertas College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",8705.0,19073.0
242112.0,Huertas College,Accounting and Related Services.,,
242112.0,Huertas College,"General Sales, Merchandising and Related Marketing Operations.",,
242972.0,NUC University,"Computer and Information Sciences, General.",38154.0,
242972.0,NUC University,Computer Programming.,,
242972.0,NUC University,Computer Systems Networking and Telecommunications.,23037.0,23154.0
242972.0,NUC University,Computer/Information Technology Administration and Management.,,
242972.0,NUC University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
242972.0,NUC University,Criminal Justice and Corrections.,27446.0,22661.0
242972.0,NUC University,Health and Medical Administrative Services.,37796.0,26785.0
242972.0,NUC University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",19454.0,22396.0
242972.0,NUC University,"Business Administration, Management and Operations.",31095.0,29684.0
242972.0,NUC University,Accounting and Related Services.,24416.0,22715.0
242972.0,NUC University,Business Operations Support and Assistant Services.,,
242972.0,NUC University,Finance and Financial Management Services.,,
242972.0,NUC University,Marketing.,,
243081.0,Ponce Health Sciences University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
247065.0,Beckfield College-Florence,Legal Support Services.,,
247065.0,Beckfield College-Florence,Criminal Justice and Corrections.,,
247065.0,Beckfield College-Florence,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",44813.0,
247065.0,Beckfield College-Florence,"Business Administration, Management and Operations.",,
248934.0,ECPI University,"Computer and Information Sciences, General.",36562.0,37437.0
248934.0,ECPI University,Computer Programming.,36883.0,43195.0
248934.0,ECPI University,Computer Software and Media Applications.,,
248934.0,ECPI University,Computer/Information Technology Administration and Management.,35173.0,46142.0
248934.0,ECPI University,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,36257.0,57855.0
248934.0,ECPI University,Mechanical Engineering Related Technologies/Technicians.,,
248934.0,ECPI University,Computer Engineering Technologies/Technicians.,35884.0,51089.0
248934.0,ECPI University,Criminal Justice and Corrections.,30742.0,33404.0
248934.0,ECPI University,Health and Medical Administrative Services.,43204.0,33793.0
248934.0,ECPI University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",30096.0,
248934.0,ECPI University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",31525.0,62355.0
248934.0,ECPI University,"Business Administration, Management and Operations.",33692.0,38589.0
248934.0,ECPI University,Accounting and Related Services.,37197.0,40281.0
248934.0,ECPI University,Hospitality Administration/Management.,27490.0,26453.0
248934.0,ECPI University,Management Information Systems and Services.,36015.0,51063.0
251312.0,South University-Columbia,Information Science/Studies.,47362.0,39831.0
251312.0,South University-Columbia,Legal Support Services.,41831.0,33600.0
251312.0,South University-Columbia,"Psychology, General.",47750.0,26893.0
251312.0,South University-Columbia,Criminal Justice and Corrections.,48177.0,33655.0
251312.0,South University-Columbia,"Health Services/Allied Health/Health Sciences, General.",53011.0,31369.0
251312.0,South University-Columbia,Health and Medical Administrative Services.,48192.0,33436.0
251312.0,South University-Columbia,Public Health.,47839.0,29498.0
251312.0,South University-Columbia,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",39647.0,65499.0
251312.0,South University-Columbia,"Business Administration, Management and Operations.",47764.0,37748.0
260789.0,Platt College-Los Angeles,"Radio, Television, and Digital Communication.",,
260789.0,Platt College-Los Angeles,Legal Support Services.,,
260789.0,Platt College-Los Angeles,Criminal Justice and Corrections.,,
260789.0,Platt College-Los Angeles,Design and Applied Arts.,,
260789.0,Platt College-Los Angeles,Health and Medical Administrative Services.,19735.0,34920.0
260789.0,Platt College-Los Angeles,Allied Health and Medical Assisting Services.,,
260789.0,Platt College-Los Angeles,"Allied Health Diagnostic, Intervention, and Treatment Professions.",25429.0,29840.0
260789.0,Platt College-Los Angeles,"Business Administration, Management and Operations.",,
260813.0,Platt College-Aurora,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",46912.0,60414.0
260992.0,Northwestern College,Health and Medical Administrative Services.,,
261676.0,Ross Medical Education Center-Brighton,Criminal Justice and Corrections.,,
261676.0,Ross Medical Education Center-Brighton,"Business Administration, Management and Operations.",,
363439.0,Hussian College-Daymar College Bowling Green,Criminal Justice and Corrections.,36336.0,33097.0
363439.0,Hussian College-Daymar College Bowling Green,Health and Medical Administrative Services.,,30483.0
363439.0,Hussian College-Daymar College Bowling Green,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
363439.0,Hussian College-Daymar College Bowling Green,"Business Administration, Management and Operations.",30071.0,31168.0
363934.0,University of Advancing Technology,Communications Technology/Technician.,,
363934.0,University of Advancing Technology,Graphic Communications.,23239.0,
363934.0,University of Advancing Technology,"Computer and Information Sciences, General.",,51123.0
363934.0,University of Advancing Technology,Computer Programming.,30850.0,49239.0
363934.0,University of Advancing Technology,Information Science/Studies.,,
363934.0,University of Advancing Technology,Computer Software and Media Applications.,,23801.0
363934.0,University of Advancing Technology,"Mechatronics, Robotics, and Automation Engineering.",,
363934.0,University of Advancing Technology,"Intelligence, Command Control and Information Operations.",33418.0,
363934.0,University of Advancing Technology,Human Computer Interaction.,,
363934.0,University of Advancing Technology,"Visual and Performing Arts, General.",,25674.0
363934.0,University of Advancing Technology,Design and Applied Arts.,,
363934.0,University of Advancing Technology,Entrepreneurial and Small Business Operations.,,
363934.0,University of Advancing Technology,Marketing.,,
366553.0,Southern Technical College,"Computer and Information Sciences, General.",,
366553.0,Southern Technical College,Data Processing.,,
366553.0,Southern Technical College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
366553.0,Southern Technical College,Security Science and Technology.,,
366553.0,Southern Technical College,Public Administration.,,
366553.0,Southern Technical College,Design and Applied Arts.,,
366553.0,Southern Technical College,Health and Medical Administrative Services.,,
366553.0,Southern Technical College,"Business Administration, Management and Operations.",,
366553.0,Southern Technical College,Accounting and Related Services.,,
368443.0,Hussian College-Daymar College Clarksville,Criminal Justice and Corrections.,36336.0,33097.0
368443.0,Hussian College-Daymar College Clarksville,Health and Medical Administrative Services.,,30483.0
368443.0,Hussian College-Daymar College Clarksville,"Business Administration, Management and Operations.",30071.0,31168.0
368452.0,Nossi College of Art,"Visual and Performing Arts, General.",,
368452.0,Nossi College of Art,Design and Applied Arts.,43320.0,28478.0
368452.0,Nossi College of Art,Film/Video and Photographic Arts.,,
369516.0,Bryan University,Health and Medical Administrative Services.,,
369516.0,Bryan University,"Business/Commerce, General.",34784.0,
369516.0,Bryan University,"Business Administration, Management and Operations.",35593.0,31392.0
372073.0,Fremont University,Health and Medical Administrative Services.,,
372073.0,Fremont University,Public Health.,,30273.0
372073.0,Fremont University,"Business Administration, Management and Operations.",,39918.0
376224.0,CEM College-Humacao,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",9822.0,19193.0
376321.0,EDIC College,"Health Services/Allied Health/Health Sciences, General.",,
376321.0,EDIC College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",8015.0,23659.0
377342.0,Vista College-Online,Health and Medical Administrative Services.,43513.0,
377342.0,Vista College-Online,"Business Administration, Management and Operations.",47157.0,
377546.0,Northwest College of Art & Design,Design and Applied Arts.,,23385.0
377661.0,Valley College-Martinsburg,Computer Systems Networking and Telecommunications.,,
377661.0,Valley College-Martinsburg,Health and Medical Administrative Services.,,
377661.0,Valley College-Martinsburg,Entrepreneurial and Small Business Operations.,,
378576.0,Pacific College of Health and Science,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
380438.0,Provo College,Legal Support Services.,,
380438.0,Provo College,Criminal Justice and Corrections.,,
380438.0,Provo College,Design and Applied Arts.,,
380438.0,Provo College,Health and Medical Administrative Services.,,
380438.0,Provo College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",45936.0,54996.0
380438.0,Provo College,"Business Administration, Management and Operations.",,
380465.0,University of Phoenix-Utah,Behavioral Sciences.,45578.0,32579.0
380465.0,University of Phoenix-Utah,"Human Services, General.",46965.0,32912.0
380465.0,University of Phoenix-Utah,"Business Administration, Management and Operations.",38996.0,49674.0
384412.0,University of the Potomac-Washington DC Campus,Computer/Information Technology Administration and Management.,,
384412.0,University of the Potomac-Washington DC Campus,"Business Administration, Management and Operations.",44916.0,
384412.0,University of the Potomac-Washington DC Campus,Accounting and Related Services.,,
384412.0,University of the Potomac-Washington DC Campus,Hospitality Administration/Management.,,
384412.0,University of the Potomac-Washington DC Campus,International Business.,,
384412.0,University of the Potomac-Washington DC Campus,Management Information Systems and Services.,,
384412.0,University of the Potomac-Washington DC Campus,"Business, Management, Marketing, and Related Support Services, Other.",,
392257.0,The College of Health Care Professions-Northwest,Health and Medical Administrative Services.,36474.0,
399869.0,Southern California Institute of Technology,Computer Science.,,
399869.0,Southern California Institute of Technology,Biomedical/Medical Engineering.,38451.0,57237.0
399869.0,Southern California Institute of Technology,"Electrical, Electronics and Communications Engineering.",35288.0,63708.0
399869.0,Southern California Institute of Technology,Accounting and Related Services.,,
402776.0,Southwest University of Visual Arts-Albuquerque,"Public Relations, Advertising, and Applied Communication.",,
402776.0,Southwest University of Visual Arts-Albuquerque,Graphic Communications.,,
402776.0,Southwest University of Visual Arts-Albuquerque,Design and Applied Arts.,,
402776.0,Southwest University of Visual Arts-Albuquerque,Film/Video and Photographic Arts.,,
402776.0,Southwest University of Visual Arts-Albuquerque,Fine and Studio Arts.,,
404055.0,Brookline College-Tempe,Criminal Justice and Corrections.,,29361.0
404338.0,Schiller International University,Economics.,,
404338.0,Schiller International University,International Relations and National Security Studies.,,
404338.0,Schiller International University,Hospitality Administration/Management.,,
404338.0,Schiller International University,International Business.,,
404806.0,Columbia Central University-Yauco,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",8015.0,23659.0
404994.0,ASA College,"Psychology, General.",,
404994.0,ASA College,Criminal Justice and Corrections.,,
404994.0,ASA College,Health and Medical Administrative Services.,,
404994.0,ASA College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
404994.0,ASA College,"Business Administration, Management and Operations.",,
405997.0,University of Phoenix-New Mexico,Computer/Information Technology Administration and Management.,42697.0,51250.0
405997.0,University of Phoenix-New Mexico,"Teacher Education and Professional Development, Specific Levels and Methods.",41573.0,35017.0
405997.0,University of Phoenix-New Mexico,Criminal Justice and Corrections.,42209.0,39195.0
405997.0,University of Phoenix-New Mexico,"Human Services, General.",46965.0,32912.0
405997.0,University of Phoenix-New Mexico,Health and Medical Administrative Services.,47880.0,38040.0
405997.0,University of Phoenix-New Mexico,"Business Administration, Management and Operations.",38996.0,49674.0
405997.0,University of Phoenix-New Mexico,Human Resources Management and Services.,45799.0,46532.0
405997.0,University of Phoenix-New Mexico,Marketing.,41075.0,47878.0
406024.0,Galen College of Nursing-Tampa Bay,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",42696.0,67568.0
406033.0,Galen College of Nursing-San Antonio,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",42696.0,67568.0
408844.0,Florida National University-Main Campus,Non-Professional General Legal Studies (Undergraduate).,,
408844.0,Florida National University-Main Campus,"English Language and Literature, General.",,
408844.0,Florida National University-Main Campus,"Liberal Arts and Sciences, General Studies and Humanities.",,
408844.0,Florida National University-Main Campus,"Psychology, General.",,
408844.0,Florida National University-Main Campus,Criminal Justice and Corrections.,,
408844.0,Florida National University-Main Campus,Allied Health and Medical Assisting Services.,,
408844.0,Florida National University-Main Campus,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
408844.0,Florida National University-Main Campus,Public Health.,46829.0,35429.0
408844.0,Florida National University-Main Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",44780.0,66458.0
408844.0,Florida National University-Main Campus,"Business Administration, Management and Operations.",,40069.0
408844.0,Florida National University-Main Campus,Accounting and Related Services.,40405.0,35675.0
413413.0,Capella University,"Computer and Information Sciences, General.",36110.0,70464.0
413413.0,Capella University,Computer Programming.,,
413413.0,Capella University,Data Processing.,41491.0,
413413.0,Capella University,Computer Software and Media Applications.,,
413413.0,Capella University,Computer/Information Technology Administration and Management.,38270.0,78621.0
413413.0,Capella University,"Computer and Information Sciences and Support Services, Other.",38662.0,52456.0
413413.0,Capella University,"Psychology, General.",38893.0,35031.0
413413.0,Capella University,Criminal Justice and Corrections.,38293.0,41437.0
413413.0,Capella University,Homeland Security.,,52731.0
413413.0,Capella University,Public Administration.,,
413413.0,Capella University,Health and Medical Administrative Services.,39028.0,52610.0
413413.0,Capella University,Medical Illustration and Informatics.,,54355.0
413413.0,Capella University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",29305.0,74251.0
413413.0,Capella University,"Business Administration, Management and Operations.",34167.0,63636.0
413413.0,Capella University,Accounting and Related Services.,32394.0,44919.0
413413.0,Capella University,Finance and Financial Management Services.,,49025.0
413413.0,Capella University,Human Resources Management and Services.,34924.0,53132.0
413413.0,Capella University,Management Sciences and Quantitative Methods.,,
413413.0,Capella University,Marketing.,44185.0,47600.0
413413.0,Capella University,"General Sales, Merchandising and Related Marketing Operations.",,
414595.0,Pacific College of Health and Science,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
420024.0,Centura College-Chesapeake,"Business Administration, Management and Operations.",33695.0,25202.0
420024.0,Centura College-Chesapeake,Accounting and Related Services.,,
420042.0,University of Phoenix-Hawaii,"Computer and Information Sciences, General.",38719.0,51875.0
420042.0,University of Phoenix-Hawaii,Computer Systems Analysis.,,59874.0
420042.0,University of Phoenix-Hawaii,Computer/Information Technology Administration and Management.,42697.0,51250.0
420042.0,University of Phoenix-Hawaii,Criminal Justice and Corrections.,42209.0,39195.0
420042.0,University of Phoenix-Hawaii,"Human Services, General.",46965.0,32912.0
420042.0,University of Phoenix-Hawaii,Health and Medical Administrative Services.,47880.0,38040.0
420042.0,University of Phoenix-Hawaii,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",29737.0,86805.0
420042.0,University of Phoenix-Hawaii,"Business Administration, Management and Operations.",38996.0,49674.0
420042.0,University of Phoenix-Hawaii,Accounting and Related Services.,43957.0,44552.0
420042.0,University of Phoenix-Hawaii,Human Resources Management and Services.,45799.0,46532.0
421708.0,Arizona College of Nursing-Tempe,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",47950.0,60906.0
421832.0,Living Arts College,Audiovisual Communications Technologies/Technicians.,,
421832.0,Living Arts College,Graphic Communications.,,14399.0
421832.0,Living Arts College,Computer Software and Media Applications.,,
421832.0,Living Arts College,Design and Applied Arts.,,
421832.0,Living Arts College,Film/Video and Photographic Arts.,,17927.0
421878.0,Eastern International College-Jersey City,Health and Medical Administrative Services.,,
421878.0,Eastern International College-Jersey City,"Allied Health Diagnostic, Intervention, and Treatment Professions.",33399.0,32553.0
422695.0,Pacific College,Health and Medical Administrative Services.,,
422695.0,Pacific College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,114248.0
422695.0,Pacific College,"Practical Nursing, Vocational Nursing and Nursing Assistants.",,
430184.0,Strayer University-Maryland,"Computer and Information Sciences, General.",41760.0,59686.0
430184.0,Strayer University-Maryland,Information Science/Studies.,42699.0,66456.0
430184.0,Strayer University-Maryland,Criminal Justice and Corrections.,48001.0,38520.0
430184.0,Strayer University-Maryland,Economics.,,
