UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
131520.0,Howard University,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,,76460,85098,,89412,91626
131520.0,Howard University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,97959,,,,
131520.0,Howard University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,83747,76460,98585,105240,115343,126336
131520.0,Howard University,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
131520.0,Howard University,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,,,,,,
131520.0,Howard University,"Private, nonprofit",5401,History.,5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",901,Communication and Media Studies.,5,Master's Degree,,,48432,53124,,64521,73997
131876.0,Trinity Washington University,"Private, nonprofit",909,"Public Relations, Advertising, and Applied Communication.",5,Master's Degree,,,,,72618,,
131876.0,Trinity Washington University,"Private, nonprofit",1301,"Education, General.",5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,76551,87604,102189,85577,100715,113150
131876.0,Trinity Washington University,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,53528,48198,55324,59087,59516,61040
131876.0,Trinity Washington University,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,59081,56931,65924,64890,75709,80918
131876.0,Trinity Washington University,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",1314,Teaching English or French as a Second or Foreign Language.,5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",4509,International Relations and National Security Studies.,5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,66674,52107,,,,
131876.0,Trinity Washington University,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,,,,68163,,
131876.0,Trinity Washington University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
131876.0,Trinity Washington University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,61296,61303,64895,79849,81091,99031
131876.0,Trinity Washington University,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,60687,67660,,,85627,
131973.0,Wesley Theological Seminary,"Private, nonprofit",3802,Religion/Religious Studies.,5,Master's Degree,,54435,43957,47976,53160,62061,58483
131973.0,Wesley Theological Seminary,"Private, nonprofit",3904,Religious Education.,5,Master's Degree,,,,,,,
131973.0,Wesley Theological Seminary,"Private, nonprofit",3906,Theological and Ministerial Studies.,5,Master's Degree,,,,,,,
132408.0,The Baptist College of Florida,"Private, nonprofit",3905,Religious/Sacred Music.,5,Master's Degree,,,,,,,
132408.0,The Baptist College of Florida,"Private, nonprofit",3906,Theological and Ministerial Studies.,5,Master's Degree,,,,,,,
132408.0,The Baptist College of Florida,"Private, nonprofit",5009,Music.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",901,Communication and Media Studies.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",909,"Public Relations, Advertising, and Applied Communication.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",1104,Information Science/Studies.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",1301,"Education, General.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,55308,56415,59919,65063,69477,78169
132471.0,Barry University,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,52448,51899,54737,,59849,67477
132471.0,Barry University,"Private, nonprofit",1399,"Education, Other.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2202,Legal Research and Advanced Professional Studies.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2299,"Legal Professions and Studies, Other.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2601,"Biology, General.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2604,Cell/Cellular Biology and Anatomical Sciences.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2612,Biotechnology.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",2699,"Biological and Biomedical Sciences, Other.",5,Master's Degree,,21843,23262,24510,19689,46110,59270
132471.0,Barry University,"Private, nonprofit",3105,Health and Physical Education/Fitness.,5,Master's Degree,,34288,39523,41560,40439,41913,52174
132471.0,Barry University,"Private, nonprofit",3906,Theological and Ministerial Studies.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",3907,Pastoral Counseling and Specialized Ministries.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",4099,"Physical Sciences, Other.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",4201,"Psychology, General.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,43196,42276,47560,45209,48538,55727
132471.0,Barry University,"Private, nonprofit",4404,Public Administration.,5,Master's Degree,,56918,60298,60086,66107,64981,74605
132471.0,Barry University,"Private, nonprofit",4407,Social Work.,5,Master's Degree,,43024,43950,46751,51176,51796,58756
132471.0,Barry University,"Private, nonprofit",5006,Film/Video and Photographic Arts.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,53775,,,,
132471.0,Barry University,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,101256,98974,102637,114647,113178,123150
132471.0,Barry University,"Private, nonprofit",5122,Public Health.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,58200,65804,63160,61489,66650,69329
132471.0,Barry University,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,120705,111492,113889,149750,124896,138682
132471.0,Barry University,"Private, nonprofit",5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",5199,"Health Professions and Related Clinical Sciences, Other.",5,Master's Degree,,,69338,,,,
132471.0,Barry University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,61346,51482,52162,61860,65950,75645
132471.0,Barry University,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
132471.0,Barry University,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,,,,,,
132602.0,Bethune-Cookman University,"Private, nonprofit",301,Natural Resources Conservation and Research.,5,Master's Degree,,,,,,,
132602.0,Bethune-Cookman University,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,,,,,
132602.0,Bethune-Cookman University,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,,30771,37227,,38537,47439
132602.0,Bethune-Cookman University,"Private, nonprofit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,44196,50526
132602.0,Bethune-Cookman University,"Private, nonprofit",5122,Public Health.,5,Master's Degree,,,,,,,
132602.0,Bethune-Cookman University,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,,,,,,
132602.0,Bethune-Cookman University,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,,36042,38708,,43698,46936
132657.0,Lynn University,"Private, nonprofit",901,Communication and Media Studies.,5,Master's Degree,,,,,46524,,
132657.0,Lynn University,"Private, nonprofit",907,"Radio, Television, and Digital Communication.",5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",1003,Graphic Communications.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",1108,Computer Software and Media Applications.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,,52168,,62348,,
132657.0,Lynn University,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",3105,Health and Physical Education/Fitness.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",4201,"Psychology, General.",5,Master's Degree,,,,,49352,,
132657.0,Lynn University,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,38383,,,,,
132657.0,Lynn University,"Private, nonprofit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",4404,Public Administration.,5,Master's Degree,,,42682,,,,
132657.0,Lynn University,"Private, nonprofit",4510,Political Science and Government.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",5004,Design and Applied Arts.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",5009,Music.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,45654,46790,48088,58347,58205,65491
132657.0,Lynn University,"Private, nonprofit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,,,,,
132657.0,Lynn University,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,,,,,,
132842.0,Albizu University-Miami,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,43798,,,,
132842.0,Albizu University-Miami,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
132842.0,Albizu University-Miami,"Private, nonprofit",4201,"Psychology, General.",5,Master's Degree,,,,,,,
132842.0,Albizu University-Miami,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,38823,38597,42550,,48974,52700
132842.0,Albizu University-Miami,"Private, nonprofit",5102,Communication Disorders Sciences and Services.,5,Master's Degree,,,,,,,
132842.0,Albizu University-Miami,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
132879.0,Johnson University Florida,"Private, nonprofit",3906,Theological and Ministerial Studies.,5,Master's Degree,,,30771,32504,42350,35371,44586
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1401,"Engineering, General.",5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1402,"Aerospace, Aeronautical and Astronautical Engineering.",5,Master's Degree,,,74576,84606,,89291,98901
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1408,Civil Engineering.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1409,Computer Engineering.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1410,"Electrical, Electronics and Communications Engineering.",5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1412,Engineering Physics.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1419,Mechanical Engineering.,5,Master's Degree,,80740,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1427,Systems Engineering.,5,Master's Degree,,101436,117572,,115154,148622,167828
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",1507,Quality Control and Safety Technologies/Technicians.,5,Master's Degree,,73610,,,74063,,100926
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",2703,Applied Mathematics.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",3033,Sustainability Studies.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,67708,,,79874,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",4303,Homeland Security.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",4304,Security Science and Technology.,5,Master's Degree,,,,,94550,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",4509,International Relations and National Security Studies.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",4706,Vehicle Maintenance and Repair Technologies.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",4901,Air Transportation.,5,Master's Degree,,78896,77039,84059,91764,92094,105418
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,77654,75047,88105,86536,97901,105981
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,,,,,
133553.0,Embry-Riddle Aeronautical University-Daytona Beach,"Private, nonprofit",5212,Management Information Systems and Services.,5,Master's Degree,,71289,,,78444,,
133711.0,Flagler College,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,,,,,
133872.0,AdventHealth University,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,77613,,
133872.0,AdventHealth University,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,117034,,,109280,,
133872.0,AdventHealth University,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,58506,62409,67108,68692,57825,62067
133872.0,AdventHealth University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,187060,177561,168412,212540,192498,200085
133881.0,Florida Institute of Technology,"Private, nonprofit",301,Natural Resources Conservation and Research.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",302,Natural Resources Management and Policy.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",909,"Public Relations, Advertising, and Applied Communication.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1104,Information Science/Studies.,5,Master's Degree,,,80022,,,,111846
133881.0,Florida Institute of Technology,"Private, nonprofit",1107,Computer Science.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,,,,94379,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1305,Educational/Instructional Media Design.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1402,"Aerospace, Aeronautical and Astronautical Engineering.",5,Master's Degree,,,,,99930,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1405,Biomedical/Medical Engineering.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1407,Chemical Engineering.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1408,Civil Engineering.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1409,Computer Engineering.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1410,"Electrical, Electronics and Communications Engineering.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1419,Mechanical Engineering.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1424,Ocean Engineering.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1427,Systems Engineering.,5,Master's Degree,,,,,104584,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1437,Operations Research.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",1515,Engineering-Related Fields.,5,Master's Degree,,98500,,83998,86857,99077,119507
133881.0,Florida Institute of Technology,"Private, nonprofit",2602,"Biochemistry, Biophysics and Molecular Biology.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",2604,Cell/Cellular Biology and Anatomical Sciences.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",2612,Biotechnology.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",2613,"Ecology, Evolution, Systematics, and Population Biology.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",2703,Applied Mathematics.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",2903,Military Applied Sciences.,5,Master's Degree,,88876,,,89751,,
133881.0,Florida Institute of Technology,"Private, nonprofit",3000,"Multi-/Interdisciplinary Studies, General.",5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4002,Astronomy and Astrophysics.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4004,Atmospheric Sciences and Meteorology.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4005,Chemistry.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4006,Geological and Earth Sciences/Geosciences.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4008,Physics.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,60469,60485,63541,69916,70325,80426
133881.0,Florida Institute of Technology,"Private, nonprofit",4304,Security Science and Technology.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",4901,Air Transportation.,5,Master's Degree,,,61064,77183,,88449,101156
133881.0,Florida Institute of Technology,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,47735,69338,65825,56721,80610,90047
133881.0,Florida Institute of Technology,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,71306,75787,81479,85330,90978,103547
133881.0,Florida Institute of Technology,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,64257,,58745,59951,69689,77501
133881.0,Florida Institute of Technology,"Private, nonprofit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,,53358,59428,,65441,67247
133881.0,Florida Institute of Technology,"Private, nonprofit",5211,International Business.,5,Master's Degree,,,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",5212,Management Information Systems and Services.,5,Master's Degree,,76992,63997,73267,91603,84920,86838
133881.0,Florida Institute of Technology,"Private, nonprofit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,101652,,,,,
133881.0,Florida Institute of Technology,"Private, nonprofit",5214,Marketing.,5,Master's Degree,,56868,,62732,,65691,63868
133979.0,Florida Memorial University,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,59975,57318,,69656,,
133979.0,Florida Memorial University,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
133979.0,Florida Memorial University,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
133979.0,Florida Memorial University,"Private, nonprofit",5201,"Business/Commerce, General.",5,Master's Degree,,,,,,,
133979.0,Florida Memorial University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
134079.0,Florida Southern College,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,48736,45383,,49484,,
134079.0,Florida Southern College,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,53049,,,61287,,
134079.0,Florida Southern College,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
134079.0,Florida Southern College,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
134079.0,Florida Southern College,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,91572,97959,102635,99583,111572,127534
134079.0,Florida Southern College,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,62917,61020,63784,70996,81903,80712
134079.0,Florida Southern College,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,54604,,,68286,,
134510.0,Hobe Sound Bible College,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
134510.0,Hobe Sound Bible College,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,52131,,,,,
134945.0,Jacksonville University,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",2613,"Ecology, Evolution, Systematics, and Population Biology.",5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",2701,Mathematics.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",3105,Health and Physical Education/Fitness.,5,Master's Degree,,,,,40369,,
134945.0,Jacksonville University,"Private, nonprofit",4405,Public Policy Analysis.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",4501,"Social Sciences, General.",5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",4901,Air Transportation.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5003,Dance.,5,Master's Degree,,,,,46274,,
134945.0,Jacksonville University,"Private, nonprofit",5004,Design and Applied Arts.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5007,Fine and Studio Arts.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5009,Music.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5102,Communication Disorders Sciences and Services.,5,Master's Degree,,53542,,,60047,,
134945.0,Jacksonville University,"Private, nonprofit",5105,Advanced/Graduate Dentistry and Oral Sciences.,5,Master's Degree,,,,,231815,,
134945.0,Jacksonville University,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,90756,,
134945.0,Jacksonville University,"Private, nonprofit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,,,,52738,,
134945.0,Jacksonville University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,85009,82440,80091,98285,87276,110462
134945.0,Jacksonville University,"Private, nonprofit",5199,"Health Professions and Related Clinical Sciences, Other.",5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5201,"Business/Commerce, General.",5,Master's Degree,,51864,,,70617,,
134945.0,Jacksonville University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,87403,,,74772,,
134945.0,Jacksonville University,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5211,International Business.,5,Master's Degree,,,,,,,
134945.0,Jacksonville University,"Private, nonprofit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,,,,,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,,,,,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",1301,"Education, General.",5,Master's Degree,,,55338,52156,,59998,57346
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,,,,,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,43522,52941,,53107,54761,63349
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",1305,Educational/Instructional Media Design.,5,Master's Degree,,,,,,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",4201,"Psychology, General.",5,Master's Degree,,30683,43575,37620,39667,37773,44202
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,,,,52620,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",4301,Criminal Justice and Corrections.,5,Master's Degree,,43676,43957,49339,39520,52140,61202
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,95785,104878,106919,110960,117397,127851
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5115,Mental and Social Health Services and Allied Professions.,5,Master's Degree,,,,,,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,61440,,,45887,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5131,Dietetics and Clinical Nutrition Services.,5,Master's Degree,,,,,51567,,
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,84848,76356,79414,123825,93760,100745
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,43119,39653,41512,51176,47807,52728
135081.0,Keiser University-Ft Lauderdale,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,55310,,,57477,,
135364.0,Luther Rice College & Seminary,"Private, nonprofit",3902,Bible/Biblical Studies.,5,Master's Degree,,,53358,,,,
135364.0,Luther Rice College & Seminary,"Private, nonprofit",3906,Theological and Ministerial Studies.,5,Master's Degree,,50307,48823,43635,58008,47279,58016
135364.0,Luther Rice College & Seminary,"Private, nonprofit",3907,Pastoral Counseling and Specialized Ministries.,5,Master's Degree,,,35701,31839,38760,43924,
